Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,560977,-,-,-,32.01,-102.06,-6,841,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Wind Speed,GHI
2015,1,3,19,30,-0.8,81.08,-3.6,2.5,0
2015,1,3,20,30,-1.4000000000000001,80.83,-4.3,2.4000000000000004,0
2015,1,3,21,30,-2,80.12,-5,2.3000000000000003,0
2015,1,3,22,30,-2.5,79.46000000000001,-5.6000000000000005,2.5,0
2015,1,3,23,30,-2.8000000000000003,79,-5.9,2.8000000000000003,0
2015,1,4,0,30,-3,80.05,-6,3.1,0
2015,1,4,1,30,-3.5,84.35000000000001,-5.800000000000001,3.1,0
2015,1,4,2,30,-4.2,90,-5.6000000000000005,2.8000000000000003,0
2015,1,4,3,30,-5,95.65,-5.6000000000000005,2.4000000000000004,0
2015,1,4,4,30,-5.800000000000001,99.33,-5.9,2.2,0
2015,1,4,5,30,-6.4,99.62,-6.4,2.1,0
2015,1,4,6,30,-6.9,97.96000000000001,-7.2,2.2,0
2015,1,4,7,30,-6.5,88.65,-8.1,2.5,0
2015,1,4,8,30,-4.5,73.76,-8.5,3.1,99
2015,1,4,9,30,-2.4000000000000004,65.79,-7.9,3.3000000000000003,292
2015,1,4,10,30,-0.9,59.51,-7.800000000000001,2.7,462
2015,1,4,11,30,0.30000000000000004,56.63,-7.300000000000001,2.1,583
2015,1,4,12,30,1.3,54.870000000000005,-6.800000000000001,1.6,643
2015,1,4,13,30,2,56.660000000000004,-5.7,1.2000000000000002,635
2015,1,4,14,30,2.4000000000000004,55.24,-5.7,0.8,561
2015,1,4,15,30,2.6,53.22,-6,0.5,427
2015,1,4,16,30,1.7000000000000002,58.660000000000004,-5.5,0.5,249
2015,1,4,17,30,0,63.18,-6.2,0.6000000000000001,60
2015,1,4,18,30,-1.3,62.09,-7.6000000000000005,0.9,0
2015,1,4,19,30,-2.6,67.6,-7.800000000000001,1.2000000000000002,0
2015,1,4,20,30,-3.9000000000000004,73.06,-8,1.4000000000000001,0
2015,1,4,21,30,-4.800000000000001,76.21000000000001,-8.3,1.6,0
2015,1,4,22,30,-5.2,76.92,-8.6,1.8,0
2015,1,4,23,30,-5.4,77.36,-8.700000000000001,2.1,0
2015,1,5,0,30,-5.7,78.5,-8.8,2.3000000000000003,0
2015,1,5,1,30,-6,79.58,-9,2.2,0
2015,1,5,2,30,-6.4,81.35000000000001,-9.1,1.9000000000000001,0
2015,1,5,3,30,-6.6000000000000005,82.42,-9.1,1.8,0
2015,1,5,4,30,-6.6000000000000005,82.46000000000001,-9.1,2,0
2015,1,5,5,30,-6.5,81.84,-9.1,2.4000000000000004,0
2015,1,5,6,30,-6.5,82.21000000000001,-9,2.5,0
2015,1,5,7,30,-5.800000000000001,78.41,-9,2.6,0
2015,1,5,8,30,-3.3000000000000003,68.69,-8.200000000000001,2.6,100
2015,1,5,9,30,0.1,62.620000000000005,-6.2,2.8000000000000003,294
2015,1,5,10,30,3.1,57.7,-4.4,3.5,466
2015,1,5,11,30,5.5,52.870000000000005,-3.4000000000000004,4.2,588
2015,1,5,12,30,7.5,49.49,-2.4000000000000004,4.6000000000000005,649
2015,1,5,13,30,9.1,47.53,-1.5,4.7,642
2015,1,5,14,30,10.100000000000001,47.33,-0.6000000000000001,4.3,568
2015,1,5,15,30,9.5,52.660000000000004,0.30000000000000004,3.2,433
2015,1,5,16,30,6.5,75.08,2.4000000000000004,2.2,254
2015,1,5,17,30,3.6,81.19,0.7000000000000001,2.2,44
2015,1,5,18,30,2.9000000000000004,78.28,-0.5,2.6,0
2015,1,5,19,30,3,76.59,-0.7000000000000001,2.9000000000000004,0
2015,1,5,20,30,2.8000000000000003,77.03,-0.8,3.1,0
2015,1,5,21,30,2.4000000000000004,78.52,-1,3.3000000000000003,0
2015,1,5,22,30,1.8,80.35000000000001,-1.2000000000000002,3.2,0
2015,1,5,23,30,1.2000000000000002,81.44,-1.6,3.2,0
2015,1,6,0,30,0.6000000000000001,81.45,-2.2,3.1,0
2015,1,6,1,30,-0.2,80.68,-3.1,2.9000000000000004,0
2015,1,6,2,30,-0.9,78.27,-4.2,2.7,0
2015,1,6,3,30,-1.3,75.15,-5.1000000000000005,2.5,0
2015,1,6,4,30,-1.5,73.13,-5.7,2.4000000000000004,0
2015,1,6,5,30,-1.7000000000000002,72.83,-5.9,2.3000000000000003,0
2015,1,6,6,30,-2,74.09,-6,2.2,0
2015,1,6,7,30,-1.1,69.78,-5.9,2.3000000000000003,0
2015,1,6,8,30,1.5,63.45,-4.7,2.7,60
2015,1,6,9,30,4.5,56.83,-3.3000000000000003,2.7,295
2015,1,6,10,30,7.300000000000001,52.26,-1.8,2.5,467
2015,1,6,11,30,9.700000000000001,48.19,-0.7000000000000001,2.3000000000000003,591
2015,1,6,12,30,11.600000000000001,45.33,0.2,2,646
2015,1,6,13,30,12.8,44.47,1,1.9000000000000001,640
2015,1,6,14,30,13.3,44.45,1.4000000000000001,1.9000000000000001,566
2015,1,6,15,30,12.600000000000001,47.97,1.9000000000000001,1.7000000000000002,429
2015,1,6,16,30,9.700000000000001,66.97,3.9000000000000004,1.3,252
2015,1,6,17,30,6,80.53,2.9000000000000004,1.3,62
2015,1,6,18,30,3.9000000000000004,85.15,1.6,1.5,0
2015,1,6,19,30,2.6,92.85000000000001,1.6,1.5,0
2015,1,6,20,30,1.7000000000000002,97.81,1.4000000000000001,1.5,0
2015,1,6,21,30,0.9,100,0.9,1.4000000000000001,0
2015,1,6,22,30,0.30000000000000004,100,0.30000000000000004,1.4000000000000001,0
2015,1,6,23,30,-0.2,100,-0.2,1.4000000000000001,0
2015,1,7,0,30,-0.6000000000000001,100,-0.6000000000000001,1.4000000000000001,0
2015,1,7,1,30,-1,100,-1,1.5,0
2015,1,7,2,30,-1.3,100,-1.3,1.5,0
2015,1,7,3,30,-1.6,100,-1.6,1.5,0
2015,1,7,4,30,-1.8,100,-1.8,1.7000000000000002,0
2015,1,7,5,30,-1.7000000000000002,100,-1.7000000000000002,2.5,0
2015,1,7,6,30,-1.4000000000000001,99.52,-1.5,3.8000000000000003,0
2015,1,7,7,30,-1.2000000000000002,93.64,-2.1,5.4,0
2015,1,7,8,30,-1,84.14,-3.3000000000000003,7.5,94
2015,1,7,9,30,-0.7000000000000001,63.75,-6.7,9.200000000000001,282
2015,1,7,10,30,-0.2,51.82,-8.9,9.4,449
2015,1,7,11,30,0.6000000000000001,47.480000000000004,-9.3,9.1,566
2015,1,7,12,30,1.2000000000000002,45.910000000000004,-9.200000000000001,8.8,625
2015,1,7,13,30,1.3,45.78,-9.1,8.4,416
2015,1,7,14,30,1,45.59,-9.5,8.1,143
2015,1,7,15,30,0.2,45.82,-10.100000000000001,7.800000000000001,117
2015,1,7,16,30,-1.3,47.25,-11.100000000000001,7.1000000000000005,244
2015,1,7,17,30,-3.1,49.5,-12.200000000000001,6.1000000000000005,61
2015,1,7,18,30,-4.6000000000000005,51.88,-13,5.300000000000001,0
2015,1,7,19,30,-5.6000000000000005,52.59,-13.8,4.7,0
2015,1,7,20,30,-6.300000000000001,52.120000000000005,-14.5,4.1000000000000005,0
2015,1,7,21,30,-6.7,50.76,-15.200000000000001,3.5,0
2015,1,7,22,30,-6.9,49.69,-15.700000000000001,2.8000000000000003,0
2015,1,7,23,30,-6.9,48.36,-16,2.2,0
2015,1,8,0,30,-6.800000000000001,46.480000000000004,-16.400000000000002,1.6,0
2015,1,8,1,30,-6.7,44.77,-16.7,0.9,0
2015,1,8,2,30,-6.6000000000000005,43.84,-16.900000000000002,0.5,0
2015,1,8,3,30,-6.5,43.410000000000004,-16.900000000000002,0.8,0
2015,1,8,4,30,-6.5,43.550000000000004,-16.900000000000002,1.5,0
2015,1,8,5,30,-6.5,44.230000000000004,-16.7,2.2,0
2015,1,8,6,30,-6.300000000000001,44.56,-16.400000000000002,2.7,0
2015,1,8,7,30,-5.7,43.67,-16.1,3.2,0
2015,1,8,8,30,-4.4,41.54,-15.5,3.9000000000000004,60
2015,1,8,9,30,-3,39.88,-14.8,4.4,137
2015,1,8,10,30,-1.5,39.68,-13.5,4.800000000000001,291
2015,1,8,11,30,0,40.15,-12,5,496
2015,1,8,12,30,1.4000000000000001,41.12,-10.4,5.2,508
2015,1,8,13,30,2.4000000000000004,42.76,-9,5.300000000000001,504
2015,1,8,14,30,3,44.87,-7.800000000000001,5.2,377
2015,1,8,15,30,3.2,47.980000000000004,-6.800000000000001,4.800000000000001,338
2015,1,8,16,30,2.3000000000000003,55.660000000000004,-5.7,3.5,142
2015,1,8,17,30,0.5,67.53,-4.800000000000001,2.2,17
2015,1,8,18,30,-0.4,71.29,-5,1.8,0
2015,1,8,19,30,-0.30000000000000004,73.19,-4.5,1.7000000000000002,0
2015,1,8,20,30,-0.1,75.64,-3.9000000000000004,1.5,0
2015,1,8,21,30,0.1,78.77,-3.1,1.5,0
2015,1,8,22,30,0.30000000000000004,81.38,-2.5,1.4000000000000001,0
2015,1,8,23,30,0.4,83.99,-2,1.2000000000000002,0
2015,1,9,0,30,0.30000000000000004,86.71000000000001,-1.7000000000000002,0.8,0
2015,1,9,1,30,0,88.99,-1.6,0.5,0
2015,1,9,2,30,-0.6000000000000001,91.92,-1.8,1.3,0
2015,1,9,3,30,-1.3,93.9,-2.2,2.7,0
2015,1,9,4,30,-1.4000000000000001,90.66,-2.7,4.3,0
2015,1,9,5,30,-1.2000000000000002,85.01,-3.4000000000000004,6.2,0
2015,1,9,6,30,-1.4000000000000001,80.08,-4.4,7.300000000000001,0
2015,1,9,7,30,-1.9000000000000001,77.04,-5.4,7.7,0
2015,1,9,8,30,-2,68.75,-7,8.1,86
2015,1,9,9,30,-1.6,58.19,-8.700000000000001,8,86
2015,1,9,10,30,-0.9,51.09,-9.8,7.300000000000001,192
2015,1,9,11,30,-0.2,47.71,-10,6.5,326
2015,1,9,12,30,0.5,46.06,-9.8,5.7,305
2015,1,9,13,30,1,44.76,-9.700000000000001,5,359
2015,1,9,14,30,1,44.34,-9.8,4.5,389
2015,1,9,15,30,0.6000000000000001,44.35,-10.200000000000001,4.1000000000000005,364
2015,1,9,16,30,-0.30000000000000004,45.51,-10.700000000000001,3.2,250
2015,1,9,17,30,-1.5,50.29,-10.5,2.2,47
2015,1,9,18,30,-2.2,54.01,-10.3,1.9000000000000001,0
2015,1,9,19,30,-2.7,54.99,-10.5,1.7000000000000002,0
2015,1,9,20,30,-3.1,56.46,-10.5,1.5,0
2015,1,9,21,30,-3.4000000000000004,57.5,-10.600000000000001,1.4000000000000001,0
2015,1,9,22,30,-3.6,57.97,-10.700000000000001,1.4000000000000001,0
2015,1,9,23,30,-3.6,57.300000000000004,-10.8,1.5,0
2015,1,10,0,30,-3.4000000000000004,55.800000000000004,-11,1.7000000000000002,0
2015,1,10,1,30,-3.3000000000000003,51.86,-11.8,2,0
2015,1,10,2,30,-3.2,49.03,-12.4,1.8,0
2015,1,10,3,30,-3.4000000000000004,51.51,-12,1.3,0
2015,1,10,4,30,-3.4000000000000004,56.02,-10.9,1.2000000000000002,0
2015,1,10,5,30,-3.3000000000000003,56.38,-10.700000000000001,1.5,0
2015,1,10,6,30,-3.3000000000000003,55.96,-10.8,1.6,0
2015,1,10,7,30,-3,57.84,-10.100000000000001,1.9000000000000001,0
2015,1,10,8,30,-2,53.83,-10.100000000000001,2.4000000000000004,25
2015,1,10,9,30,-0.7000000000000001,51.95,-9.4,2.7,43
2015,1,10,10,30,0.8,51.620000000000005,-8,3.1,330
2015,1,10,11,30,2.3000000000000003,52.04,-6.5,3.4000000000000004,297
2015,1,10,12,30,3.6,52.61,-5.2,3.6,369
2015,1,10,13,30,4.6000000000000005,53.15,-4.1000000000000005,3.9000000000000004,351
2015,1,10,14,30,5.2,54.77,-3.2,4.1000000000000005,276
2015,1,10,15,30,5.1000000000000005,58.26,-2.4000000000000004,3.9000000000000004,277
2015,1,10,16,30,3.4000000000000004,68.37,-1.9000000000000001,2.9000000000000004,255
2015,1,10,17,30,0.8,83.17,-1.7000000000000002,2,68
2015,1,10,18,30,-0.6000000000000001,91.23,-1.9000000000000001,2.3000000000000003,0
2015,1,10,19,30,-0.9,93.82000000000001,-1.8,2.9000000000000004,0
2015,1,10,20,30,-1.4000000000000001,97.32000000000001,-1.8,3.4000000000000004,0
2015,1,10,21,30,-1.7000000000000002,99.02,-1.8,3.5,0
2015,1,10,22,30,-1.7000000000000002,98.66,-1.9000000000000001,3.6,0
2015,1,10,23,30,-1.6,98.36,-1.8,3.6,0
2015,1,11,0,30,-1.4000000000000001,97.33,-1.8,3.6,0
2015,1,11,1,30,-1.3,97.08,-1.7000000000000002,3.6,0
2015,1,11,2,30,-1.3,97.69,-1.6,3.6,0
2015,1,11,3,30,-1.3,97.91,-1.6,3.6,0
2015,1,11,4,30,-1.3,97.99000000000001,-1.6,3.6,0
2015,1,11,5,30,-1.3,97.79,-1.6,3.5,0
2015,1,11,6,30,-1.3,97.64,-1.6,3.5,0
2015,1,11,7,30,-0.9,94.67,-1.6,3.6,0
2015,1,11,8,30,0.5,88.53,-1.2000000000000002,3.9000000000000004,93
2015,1,11,9,30,3.3000000000000003,77.66,-0.2,4.2,284
2015,1,11,10,30,6.800000000000001,65.39,0.8,4.3,457
2015,1,11,11,30,10.100000000000001,55.24,1.5,4.3,582
2015,1,11,12,30,13,47.77,2.2,4.1000000000000005,646
2015,1,11,13,30,15.100000000000001,43,2.6,3.9000000000000004,642
2015,1,11,14,30,16.3,40.33,2.8000000000000003,3.7,568
2015,1,11,15,30,15.8,42.18,3,2.8000000000000003,437
2015,1,11,16,30,12.9,59.49,5.2,1.8,260
2015,1,11,17,30,9.4,70.09,4.2,1.7000000000000002,71
2015,1,11,18,30,8,70.92,3,1.9000000000000001,0
2015,1,11,19,30,7.4,74,3.1,2.1,0
2015,1,11,20,30,6.9,76.82000000000001,3.1,2.3000000000000003,0
2015,1,11,21,30,6.2,80.28,3.1,2.4000000000000004,0
2015,1,11,22,30,5.5,82.52,2.8000000000000003,2.3000000000000003,0
2015,1,11,23,30,4.9,83.13,2.3000000000000003,2.4000000000000004,0
2015,1,12,0,30,4.3,83.56,1.8,2.5,0
2015,1,12,1,30,3.7,84.3,1.3,2.6,0
2015,1,12,2,30,3.2,85.59,1,2.7,0
2015,1,12,3,30,2.8000000000000003,87.26,0.9,3.1,0
2015,1,12,4,30,2.3000000000000003,89.93,0.8,3.8000000000000003,0
2015,1,12,5,30,1.5,94.23,0.7000000000000001,4.5,0
2015,1,12,6,30,1.1,95.34,0.4,5.1000000000000005,0
2015,1,12,7,30,1.1,93.57000000000001,0.2,5.9,0
2015,1,12,8,30,1.3,88.91,-0.30000000000000004,6.5,29
2015,1,12,9,30,1.5,82.99,-1.1,6.300000000000001,36
2015,1,12,10,30,1.7000000000000002,77.71000000000001,-1.8,5.9,61
2015,1,12,11,30,1.9000000000000001,73.56,-2.3000000000000003,5.5,96
2015,1,12,12,30,2.2,69.82000000000001,-2.7,5.2,148
2015,1,12,13,30,2.3000000000000003,67.88,-3,5.1000000000000005,164
2015,1,12,14,30,2.3000000000000003,66.8,-3.2,5,145
2015,1,12,15,30,2.1,66.96000000000001,-3.4000000000000004,4.9,71
2015,1,12,16,30,1.3,69.78,-3.6,4.5,254
2015,1,12,17,30,0.2,74.04,-3.9000000000000004,3.9000000000000004,70
2015,1,12,18,30,-0.7000000000000001,78.24,-4,3.2,0
2015,1,12,19,30,-1.5,82.16,-4.1000000000000005,3,0
2015,1,12,20,30,-2.1,84.89,-4.3,2.9000000000000004,0
2015,1,12,21,30,-2.4000000000000004,85.60000000000001,-4.5,3,0
2015,1,12,22,30,-2.5,84.64,-4.7,3.3000000000000003,0
2015,1,12,23,30,-2.6,82.99,-5.1000000000000005,3.5,0
2015,1,13,0,30,-2.7,80.28,-5.6000000000000005,3.6,0
2015,1,13,1,30,-3,78.11,-6.300000000000001,3.5,0
2015,1,13,2,30,-3.2,76.02,-6.800000000000001,3.3000000000000003,0
2015,1,13,3,30,-3.4000000000000004,74.68,-7.300000000000001,3.3000000000000003,0
2015,1,13,4,30,-3.6,73.78,-7.6000000000000005,3.2,0
2015,1,13,5,30,-3.8000000000000003,72.91,-7.9,2.8000000000000003,0
2015,1,13,6,30,-3.8000000000000003,71.64,-8.200000000000001,2.4000000000000004,0
2015,1,13,7,30,-3.5,68.95,-8.4,2.5,0
2015,1,13,8,30,-2.6,63.9,-8.5,2.5,89
2015,1,13,9,30,-1.5,59.980000000000004,-8.3,2.4000000000000004,91
2015,1,13,10,30,-0.2,56.61,-7.800000000000001,2.3000000000000003,165
2015,1,13,11,30,1.2000000000000002,53.59,-7.2,2.3000000000000003,367
2015,1,13,12,30,2.5,52.300000000000004,-6.300000000000001,2.2,208
2015,1,13,13,30,3.4000000000000004,52.42,-5.4,1.9000000000000001,137
2015,1,13,14,30,3.9000000000000004,53.4,-4.7,1.7000000000000002,161
2015,1,13,15,30,3.6,56.34,-4.3,1.6,430
2015,1,13,16,30,2.6,61.74,-4,1.4000000000000001,257
2015,1,13,17,30,1,71.35000000000001,-3.6,1,49
2015,1,13,18,30,-0.1,76.78,-3.7,0.8,0
2015,1,13,19,30,-0.6000000000000001,78.99,-3.8000000000000003,0.8,0
2015,1,13,20,30,-1,81.35000000000001,-3.8000000000000003,1,0
2015,1,13,21,30,-1.2000000000000002,82.32000000000001,-3.8000000000000003,1.5,0
2015,1,13,22,30,-1.4000000000000001,83.14,-3.9000000000000004,2,0
2015,1,13,23,30,-1.6,84.14,-3.9000000000000004,2.2,0
2015,1,14,0,30,-1.7000000000000002,84.63,-3.9000000000000004,2.2,0
2015,1,14,1,30,-1.9000000000000001,85.67,-4,2.1,0
2015,1,14,2,30,-1.9000000000000001,85.41,-4,1.9000000000000001,0
2015,1,14,3,30,-1.8,84.64,-4,1.9000000000000001,0
2015,1,14,4,30,-1.8,84.59,-4.1000000000000005,1.8,0
2015,1,14,5,30,-1.7000000000000002,83.89,-4.1000000000000005,1.8,0
2015,1,14,6,30,-1.7000000000000002,83.83,-4.1000000000000005,1.8,0
2015,1,14,7,30,-1.5,82.42,-4.1000000000000005,1.9000000000000001,0
2015,1,14,8,30,-0.8,78.27,-4.1000000000000005,1.9000000000000001,39
2015,1,14,9,30,0.1,73.62,-4.1000000000000005,1.9000000000000001,30
2015,1,14,10,30,1.1,69.38,-3.9000000000000004,1.8,121
2015,1,14,11,30,2.1,65.99,-3.6,1.7000000000000002,196
2015,1,14,12,30,3,63.32,-3.3000000000000003,1.4000000000000001,153
2015,1,14,13,30,3.7,61.800000000000004,-3,1.3,173
2015,1,14,14,30,4.1000000000000005,61.42,-2.7,1.3,180
2015,1,14,15,30,4,63.11,-2.4000000000000004,1.3,140
2015,1,14,16,30,3.4000000000000004,66.52,-2.2,1.1,113
2015,1,14,17,30,2.3000000000000003,73.62,-1.9000000000000001,0.7000000000000001,45
2015,1,14,18,30,1.5,76.32000000000001,-2.2,0.5,0
2015,1,14,19,30,1.1,77.93,-2.3000000000000003,0.4,0
2015,1,14,20,30,0.6000000000000001,80.46000000000001,-2.4000000000000004,0.30000000000000004,0
2015,1,14,21,30,0.1,82.95,-2.5,0.4,0
2015,1,14,22,30,-0.6000000000000001,86.85000000000001,-2.5,0.7000000000000001,0
2015,1,14,23,30,-1.6,93.38,-2.5,1.1,0
2015,1,15,0,30,-2.5,100,-2.5,1.3,0
2015,1,15,1,30,-2.7,100,-2.7,1.7000000000000002,0
2015,1,15,2,30,-2.7,100,-2.7,2,0
2015,1,15,3,30,-2.5,100,-2.5,2.3000000000000003,0
2015,1,15,4,30,-2.5,100,-2.5,2.4000000000000004,0
2015,1,15,5,30,-2.5,100,-2.5,2.3000000000000003,0
2015,1,15,6,30,-2.5,100,-2.5,2.2,0
2015,1,15,7,30,-1.2000000000000002,93.67,-2.1,2.6,0
2015,1,15,8,30,1.4000000000000001,78.8,-1.9000000000000001,3.2,97
2015,1,15,9,30,4.6000000000000005,65.39,-1.3,3.3000000000000003,290
2015,1,15,10,30,7.5,54.13,-1.2000000000000002,3.3000000000000003,466
2015,1,15,11,30,9.3,47.870000000000005,-1.2000000000000002,3.1,592
2015,1,15,12,30,10.700000000000001,44.24,-1,2.9000000000000004,660
2015,1,15,13,30,11.700000000000001,42.11,-0.8,2.7,658
2015,1,15,14,30,12.3,40.97,-0.6000000000000001,2.5,588
2015,1,15,15,30,12.200000000000001,41.51,-0.5,2.1,461
2015,1,15,16,30,10.600000000000001,48.59,0.2,1.4000000000000001,283
2015,1,15,17,30,8.9,55.08,0.4,0.9,87
2015,1,15,18,30,8.4,50.08,-1.4000000000000001,0.8,0
