Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,560977,-,-,-,32.01,-102.06,-6,841,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Wind Speed,GHI
2013,1,6,15,30,10.9,26.88,-7.5,1.4000000000000001,440
2013,1,6,16,30,8.8,35.24,-5.7,1.2000000000000002,260
2013,1,6,17,30,5.6000000000000005,47.09,-4.800000000000001,1.3,66
2013,1,6,18,30,3.5,48.050000000000004,-6.5,1.5,0
2013,1,6,19,30,2.3000000000000003,51.6,-6.7,1.6,0
2013,1,6,20,30,1.3,54.88,-6.800000000000001,1.7000000000000002,0
2013,1,6,21,30,0.6000000000000001,57.64,-6.800000000000001,1.9000000000000001,0
2013,1,6,22,30,0.4,59.04,-6.7,2.1,0
2013,1,6,23,30,0.6000000000000001,59.980000000000004,-6.300000000000001,2.5,0
2013,1,7,0,30,0.6000000000000001,61.9,-5.9,2.5,0
2013,1,7,1,30,-0.2,66.46000000000001,-5.7,2.2,0
2013,1,7,2,30,-1.5,73.28,-5.7,1.8,0
2013,1,7,3,30,-2.5,78.9,-5.7,1.7000000000000002,0
2013,1,7,4,30,-2.6,79.58,-5.6000000000000005,1.8,0
2013,1,7,5,30,-2,76.08,-5.7,2.1,0
2013,1,7,6,30,-1.6,73.73,-5.7,2.2,0
2013,1,7,7,30,-1,70.37,-5.7,2.6,0
2013,1,7,8,30,0.5,63.440000000000005,-5.6000000000000005,3.1,59
2013,1,7,9,30,2.7,55.31,-5.4,3.5,218
2013,1,7,10,30,5.300000000000001,47.57,-5,4.4,408
2013,1,7,11,30,7,42.82,-4.800000000000001,4.800000000000001,493
2013,1,7,12,30,8.200000000000001,39.88,-4.7,4.6000000000000005,634
2013,1,7,13,30,9.4,36.910000000000004,-4.6000000000000005,4.5,430
2013,1,7,14,30,10.3,34.660000000000004,-4.6000000000000005,4.3,535
2013,1,7,15,30,10.200000000000001,34.83,-4.7,4,283
2013,1,7,16,30,8,41.08,-4.4,2.7,86
2013,1,7,17,30,4.800000000000001,54.870000000000005,-3.5,1.9000000000000001,33
2013,1,7,18,30,3.2,59.09,-4,2.1,0
2013,1,7,19,30,2.5,62.45,-4,2.2,0
2013,1,7,20,30,1.7000000000000002,67.58,-3.7,2.2,0
2013,1,7,21,30,1,73.4,-3.2,2.1,0
2013,1,7,22,30,0.4,79.26,-2.8000000000000003,2,0
2013,1,7,23,30,0,84.25,-2.3000000000000003,2,0
2013,1,8,0,30,-0.5,90.05,-1.9000000000000001,2,0
2013,1,8,1,30,-0.9,95.36,-1.5,1.8,0
2013,1,8,2,30,-1.4000000000000001,100,-1.4000000000000001,1.5,0
2013,1,8,3,30,-1.9000000000000001,100,-1.9000000000000001,1.3,0
2013,1,8,4,30,-2.1,100,-2.1,1.2000000000000002,0
2013,1,8,5,30,-2,100,-2,1.1,0
2013,1,8,6,30,-1.5,100,-1.5,1.1,0
2013,1,8,7,30,-0.1,100,-0.1,1.5,0
2013,1,8,8,30,1.6,92.08,0.5,2,83
2013,1,8,9,30,2.8000000000000003,87.5,0.9,2.2,86
2013,1,8,10,30,4,82.72,1.3,2.1,63
2013,1,8,11,30,5.2,79.53,1.9000000000000001,2.1,130
2013,1,8,12,30,6.1000000000000005,79.09,2.7,2.1,212
2013,1,8,13,30,6.800000000000001,77.76,3.2,2.3000000000000003,206
2013,1,8,14,30,7.5,76.55,3.6,2.6,105
2013,1,8,15,30,8,77.65,4.3,2.6,77
2013,1,8,16,30,7.6000000000000005,81.35000000000001,4.6000000000000005,2.1,68
2013,1,8,17,30,6.9,86.12,4.7,1.9000000000000001,33
2013,1,8,18,30,6.6000000000000005,88.38,4.800000000000001,2.7,0
2013,1,8,19,30,6.2,91.11,4.9,3.1,0
2013,1,8,20,30,5.4,95.95,4.800000000000001,2.9000000000000004,0
2013,1,8,21,30,4.7,99.75,4.7,3,0
2013,1,8,22,30,4.5,99.76,4.5,3.4000000000000004,0
2013,1,8,23,30,4.5,98.15,4.2,3.8000000000000003,0
2013,1,9,0,30,4.3,97.91,4,3.8000000000000003,0
2013,1,9,1,30,4.1000000000000005,97.94,3.8000000000000003,3.6,0
2013,1,9,2,30,4,97.87,3.7,3.5,0
2013,1,9,3,30,3.9000000000000004,97.99000000000001,3.6,3.5,0
2013,1,9,4,30,3.9000000000000004,98.04,3.6,3.9000000000000004,0
2013,1,9,5,30,3.9000000000000004,97.84,3.6,4.4,0
2013,1,9,6,30,4,96.93,3.6,5,0
2013,1,9,7,30,4.3,95.14,3.6,5.4,0
2013,1,9,8,30,5.2,90.02,3.7,5.800000000000001,29
2013,1,9,9,30,6.1000000000000005,85.03,3.8000000000000003,6.300000000000001,18
2013,1,9,10,30,6.9,79.88,3.7,6.800000000000001,94
2013,1,9,11,30,7.5,75.76,3.5,7.300000000000001,60
2013,1,9,12,30,7.2,77.26,3.5,7.6000000000000005,96
2013,1,9,13,30,6.2,84.05,3.7,7.5,129
2013,1,9,14,30,5.5,88.09,3.7,7.4,177
2013,1,9,15,30,5,90.2,3.5,7.300000000000001,45
2013,1,9,16,30,4.6000000000000005,91.21000000000001,3.3000000000000003,6.9,57
2013,1,9,17,30,4.2,92.04,3,6.1000000000000005,5
2013,1,9,18,30,3.9000000000000004,92.33,2.8000000000000003,4.800000000000001,0
2013,1,9,19,30,3.7,93.37,2.7,3.7,0
2013,1,9,20,30,3.6,94.72,2.8000000000000003,3.3000000000000003,0
2013,1,9,21,30,3.6,95.60000000000001,3,3.3000000000000003,0
2013,1,9,22,30,3.7,95.93,3.1,3,0
2013,1,9,23,30,3.7,96.75,3.2,2.4000000000000004,0
2013,1,10,0,30,3.7,97.12,3.3000000000000003,1.7000000000000002,0
2013,1,10,1,30,3.7,96.73,3.2,1.8,0
2013,1,10,2,30,3.6,96.67,3.1,2.4000000000000004,0
2013,1,10,3,30,3.4000000000000004,97.33,3,2.8000000000000003,0
2013,1,10,4,30,3.1,98.19,2.8000000000000003,3,0
2013,1,10,5,30,2.9000000000000004,97.16,2.5,3,0
2013,1,10,6,30,2.6,96.87,2.2,2.6,0
2013,1,10,7,30,3,91.99,1.8,2.4000000000000004,0
2013,1,10,8,30,4.5,82.62,1.8,2.9000000000000004,90
2013,1,10,9,30,6.6000000000000005,72.44,2,3.6,276
2013,1,10,10,30,8.700000000000001,63.800000000000004,2.2,4.5,443
2013,1,10,11,30,10.5,57.21,2.4000000000000004,5.300000000000001,565
2013,1,10,12,30,12.100000000000001,52.19,2.6,5.9,629
2013,1,10,13,30,13.200000000000001,49.03,2.7,6.300000000000001,630
2013,1,10,14,30,13.8,45.660000000000004,2.3000000000000003,6.2,464
2013,1,10,15,30,13.700000000000001,42.54,1.2000000000000002,5,439
2013,1,10,16,30,11.200000000000001,48.47,0.7000000000000001,2.9000000000000004,202
2013,1,10,17,30,7.800000000000001,64.56,1.5,1.7000000000000002,73
2013,1,10,18,30,6.1000000000000005,64.86,0,1.9000000000000001,0
2013,1,10,19,30,5.7,64.36,-0.5,2.3000000000000003,0
2013,1,10,20,30,5.6000000000000005,64.03,-0.7000000000000001,2.9000000000000004,0
2013,1,10,21,30,5.6000000000000005,64.6,-0.6000000000000001,3.4000000000000004,0
2013,1,10,22,30,5.5,67.1,-0.1,3.7,0
2013,1,10,23,30,5.2,72.4,0.6000000000000001,4,0
2013,1,11,0,30,4.9,78.44,1.5,4.1000000000000005,0
2013,1,11,1,30,4.5,84.57000000000001,2.1,4.2,0
2013,1,11,2,30,4,90.03,2.5,4.2,0
2013,1,11,3,30,3.6,94.01,2.7,4.1000000000000005,0
2013,1,11,4,30,3.2,97.99000000000001,2.9000000000000004,4,0
2013,1,11,5,30,2.9000000000000004,100,2.9000000000000004,4.1000000000000005,0
2013,1,11,6,30,2.9000000000000004,100,2.9000000000000004,4.4,0
2013,1,11,7,30,3.6,98.69,3.4000000000000004,5,0
2013,1,11,8,30,5.6000000000000005,86.06,3.5,5.300000000000001,61
2013,1,11,9,30,8.5,70.37,3.4000000000000004,5.2,176
2013,1,11,10,30,11.8,56.71,3.5,5.5,464
2013,1,11,11,30,15,42.97,2.5,6.2,546
2013,1,11,12,30,17.900000000000002,33.29,1.5,6.9,520
2013,1,11,13,30,19.3,27.28,0,7.1000000000000005,536
2013,1,11,14,30,18.900000000000002,27.98,0,6.1000000000000005,288
2013,1,11,15,30,17.3,33.67,1.1,4,286
2013,1,11,16,30,14.9,47.04,3.7,2.5,123
2013,1,11,17,30,12.8,54.63,3.9000000000000004,2.4000000000000004,41
2013,1,11,18,30,11.700000000000001,56.93,3.4000000000000004,2.6,0
2013,1,11,19,30,10.600000000000001,58.410000000000004,2.8000000000000003,2.5,0
2013,1,11,20,30,9.5,57.36,1.5,2.2,0
2013,1,11,21,30,8.4,55.120000000000005,-0.1,2,0
2013,1,11,22,30,7.4,52.29,-1.7000000000000002,1.9000000000000001,0
2013,1,11,23,30,6.4,52.63,-2.6,1.7000000000000002,0
2013,1,12,0,30,5.5,54.82,-2.9000000000000004,1.6,0
2013,1,12,1,30,4.3,57.1,-3.5,1.8,0
2013,1,12,2,30,3.4000000000000004,56.96,-4.3,2.3000000000000003,0
2013,1,12,3,30,2.8000000000000003,56.730000000000004,-4.9,3.1,0
2013,1,12,4,30,2.2,56.660000000000004,-5.5,3.6,0
2013,1,12,5,30,1.6,56.07,-6.2,3.8000000000000003,0
2013,1,12,6,30,0.9,54.28,-7.300000000000001,3.7,0
2013,1,12,7,30,0.8,50.21,-8.4,3.7,0
2013,1,12,8,30,2.3000000000000003,41.1,-9.600000000000001,4.5,50
2013,1,12,9,30,4.9,30.23,-11.200000000000001,5.300000000000001,289
2013,1,12,10,30,7.1000000000000005,22.55,-12.9,5.300000000000001,465
2013,1,12,11,30,8.6,20.85,-12.600000000000001,4.6000000000000005,593
2013,1,12,12,30,9.4,20.97,-11.9,4.1000000000000005,657
2013,1,12,13,30,9.9,21.330000000000002,-11.200000000000001,3.5,653
2013,1,12,14,30,10,22.22,-10.700000000000001,2.9000000000000004,582
2013,1,12,15,30,9.700000000000001,23.740000000000002,-10.100000000000001,2.3000000000000003,454
2013,1,12,16,30,8.200000000000001,27.830000000000002,-9.3,1.5,275
2013,1,12,17,30,5.6000000000000005,44.1,-5.7,1,79
2013,1,12,18,30,3.6,47.06,-6.7,1.3,0
2013,1,12,19,30,2.4000000000000004,50.910000000000004,-6.7,1.4000000000000001,0
2013,1,12,20,30,1.6,51.730000000000004,-7.300000000000001,1.4000000000000001,0
2013,1,12,21,30,0.7000000000000001,52.870000000000005,-7.800000000000001,1.4000000000000001,0
2013,1,12,22,30,-0.5,56.370000000000005,-8.1,1.5,0
2013,1,12,23,30,-1.6,59.550000000000004,-8.5,1.5,0
2013,1,13,0,30,-2.8000000000000003,64.11,-8.6,1.6,0
2013,1,13,1,30,-3.8000000000000003,68.87,-8.700000000000001,1.6,0
2013,1,13,2,30,-4.6000000000000005,72.93,-8.700000000000001,1.7000000000000002,0
2013,1,13,3,30,-5.4,77.38,-8.700000000000001,1.8,0
2013,1,13,4,30,-6.1000000000000005,80.21000000000001,-9,1.8,0
2013,1,13,5,30,-6.6000000000000005,81.37,-9.3,1.9000000000000001,0
2013,1,13,6,30,-6.9,81.37,-9.600000000000001,2.2,0
2013,1,13,7,30,-6.5,77.19,-9.8,2.8000000000000003,0
2013,1,13,8,30,-4.9,66.13,-10.3,3.2,103
2013,1,13,9,30,-2.7,53.78,-10.8,3.1,304
2013,1,13,10,30,-0.8,47.04,-10.700000000000001,2.9000000000000004,482
2013,1,13,11,30,0.9,42.38,-10.5,2.3000000000000003,611
2013,1,13,12,30,2.5,38.11,-10.4,1.8,676
2013,1,13,13,30,3.8000000000000003,34.01,-10.600000000000001,1.7000000000000002,673
2013,1,13,14,30,4.4,30.37,-11.5,2,602
2013,1,13,15,30,4.2,30.19,-11.8,2.2,468
2013,1,13,16,30,2.4000000000000004,34.49,-11.700000000000001,1.8,286
2013,1,13,17,30,-0.4,52.94,-8.8,1.5,84
2013,1,13,18,30,-2,56.1,-9.600000000000001,2.1,0
2013,1,13,19,30,-2.3000000000000003,56.1,-9.9,3.1,0
2013,1,13,20,30,-2.8000000000000003,58.5,-9.8,3.8000000000000003,0
2013,1,13,21,30,-3.7,63.22,-9.700000000000001,3.9000000000000004,0
2013,1,13,22,30,-4.6000000000000005,67.36,-9.700000000000001,3.5,0
2013,1,13,23,30,-5.300000000000001,70,-9.9,3.2,0
2013,1,14,0,30,-5.7,70.59,-10.200000000000001,3.2,0
2013,1,14,1,30,-6,70.73,-10.5,3.2,0
2013,1,14,2,30,-6.2,70.33,-10.700000000000001,3.3000000000000003,0
2013,1,14,3,30,-6.300000000000001,69.38,-11,3.2,0
2013,1,14,4,30,-6.4,68.45,-11.3,3.2,0
2013,1,14,5,30,-6.4,67.06,-11.5,3.2,0
2013,1,14,6,30,-6.4,65.72,-11.8,3.4000000000000004,0
2013,1,14,7,30,-5.9,62.26,-12,3.8000000000000003,0
2013,1,14,8,30,-4.4,53.01,-12.600000000000001,4.6000000000000005,100
2013,1,14,9,30,-2.5,43.67,-13.200000000000001,4.800000000000001,298
2013,1,14,10,30,-0.6000000000000001,38.58,-13,4.4,475
2013,1,14,11,30,1.1,35.97,-12.3,3.9000000000000004,603
2013,1,14,12,30,2.5,34.83,-11.5,3.6,668
2013,1,14,13,30,3.4000000000000004,34.9,-10.700000000000001,3.3000000000000003,665
2013,1,14,14,30,3.8000000000000003,35.77,-10,2.9000000000000004,595
2013,1,14,15,30,3.6,37.46,-9.600000000000001,2.4000000000000004,463
2013,1,14,16,30,1.7000000000000002,43.910000000000004,-9.3,1.6,283
2013,1,14,17,30,-1.3,60.83,-7.9,1.3,86
2013,1,14,18,30,-2.8000000000000003,60.78,-9.3,1.8,0
2013,1,14,19,30,-3,60.58,-9.600000000000001,2.5,0
2013,1,14,20,30,-3.4000000000000004,60.65,-9.9,2.9000000000000004,0
2013,1,14,21,30,-4,61.21,-10.4,3,0
2013,1,14,22,30,-4.6000000000000005,61.75,-10.8,2.9000000000000004,0
2013,1,14,23,30,-5,61.35,-11.3,2.9000000000000004,0
2013,1,15,0,30,-5.300000000000001,60.82,-11.700000000000001,2.9000000000000004,0
2013,1,15,1,30,-5.6000000000000005,60.870000000000005,-12,2.9000000000000004,0
2013,1,15,2,30,-5.800000000000001,60.77,-12.200000000000001,2.9000000000000004,0
2013,1,15,3,30,-5.9,60.93,-12.200000000000001,2.9000000000000004,0
2013,1,15,4,30,-5.9,61.06,-12.200000000000001,2.9000000000000004,0
2013,1,15,5,30,-5.9,61.35,-12.100000000000001,2.9000000000000004,0
2013,1,15,6,30,-5.9,61.9,-12,2.9000000000000004,0
2013,1,15,7,30,-5.300000000000001,59.74,-11.9,3.1,0
2013,1,15,8,30,-3.3000000000000003,51.75,-11.8,3.4000000000000004,47
2013,1,15,9,30,-0.9,43.02,-11.9,3.3000000000000003,222
2013,1,15,10,30,1,39.550000000000004,-11.3,3.1,229
2013,1,15,11,30,2.4000000000000004,37.96,-10.5,3.3000000000000003,402
2013,1,15,12,30,3.4000000000000004,36.480000000000004,-10.100000000000001,3.7,667
2013,1,15,13,30,4,35.19,-10,4,664
2013,1,15,14,30,4.2,34.43,-10.100000000000001,4.1000000000000005,593
2013,1,15,15,30,3.8000000000000003,35.03,-10.3,3.8000000000000003,460
2013,1,15,16,30,1.9000000000000001,40.480000000000004,-10.100000000000001,2.6,279
2013,1,15,17,30,-0.9,55.25,-8.8,1.5,84
2013,1,15,18,30,-2.5,58.01,-9.600000000000001,1.5,0
2013,1,15,19,30,-3.1,59.33,-9.9,1.5,0
2013,1,15,20,30,-3.6,60.84,-10.100000000000001,1.6,0
2013,1,15,21,30,-4,61.92,-10.200000000000001,1.7000000000000002,0
2013,1,15,22,30,-4.4,62.660000000000004,-10.5,1.8,0
