Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,694093,-,-,-,31.53,-97.14,-6,143,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,Relative Humidity,Wind Speed,Dew Point
2013,1,3,5,30,-2.6,0,84.09,1.8,-4.9
2013,1,3,6,30,-2.5,0,84,2.1,-4.800000000000001
2013,1,3,7,30,-1.3,0,78.36,2.8000000000000003,-4.6000000000000005
2013,1,3,8,30,1.2000000000000002,158,69.41,3.3000000000000003,-3.8000000000000003
2013,1,3,9,30,4.6000000000000005,243,59.28,3.6,-2.7
2013,1,3,10,30,7.6000000000000005,493,48.88,4.2,-2.5
2013,1,3,11,30,9.1,590,42.89,4.1000000000000005,-2.9000000000000004
2013,1,3,12,30,10,443,39.18,3.9000000000000004,-3.3000000000000003
2013,1,3,13,30,10.4,243,37.18,3.7,-3.6
2013,1,3,14,30,10.100000000000001,81,37.4,3.6,-3.8000000000000003
2013,1,3,15,30,9.3,95,39.39,3.2,-3.8000000000000003
2013,1,3,16,30,7.2,42,47.94,2.2,-3.1
2013,1,3,17,30,5.1000000000000005,3,65.03,1.5,-0.9
2013,1,3,18,30,4.3,0,69.87,1.4000000000000001,-0.7000000000000001
2013,1,3,19,30,3.8000000000000003,0,72.25,1.4000000000000001,-0.7000000000000001
2013,1,3,20,30,3.1,0,74.81,1.4000000000000001,-0.9
2013,1,3,21,30,2.6,0,76.25,1.3,-1.2000000000000002
2013,1,3,22,30,2.3000000000000003,0,77.76,1.2000000000000002,-1.2000000000000002
2013,1,3,23,30,1.9000000000000001,0,79.27,1.3,-1.3
2013,1,4,0,30,1.6,0,79.78,1.3,-1.5
2013,1,4,1,30,1.5,0,80.2,1.3,-1.5
2013,1,4,2,30,1.4000000000000001,0,81.52,1.3,-1.4000000000000001
2013,1,4,3,30,1.1,0,82.73,1.4000000000000001,-1.5
2013,1,4,4,30,0.9,0,83.36,1.3,-1.6
2013,1,4,5,30,1.1,0,82.93,1.1,-1.5
2013,1,4,6,30,1.5,0,84.87,0.9,-0.8
2013,1,4,7,30,2.5,0,81.03,1.1,-0.4
2013,1,4,8,30,4.3,31,75.67,1.7000000000000002,0.4
2013,1,4,9,30,6.1000000000000005,54,68,2.3000000000000003,0.6000000000000001
2013,1,4,10,30,7.7,282,58.17,2.5,0
2013,1,4,11,30,9,388,49.35,2.2,-1.1
2013,1,4,12,30,9.9,622,45.25,1.7000000000000002,-1.4000000000000001
2013,1,4,13,30,10.4,382,44.25,1.2000000000000002,-1.3
2013,1,4,14,30,10.4,230,44.97,1,-1
2013,1,4,15,30,9.8,151,47.42,1,-0.9
2013,1,4,16,30,8.3,92,55.28,0.9,-0.1
2013,1,4,17,30,6.800000000000001,5,72.33,0.8,2.2
2013,1,4,18,30,6.4,0,73.87,0.8,2.1
2013,1,4,19,30,6.300000000000001,0,76.71000000000001,0.7000000000000001,2.5
2013,1,4,20,30,6.2,0,77.52,0.6000000000000001,2.6
2013,1,4,21,30,6.1000000000000005,0,76.79,0.5,2.3000000000000003
2013,1,4,22,30,5.800000000000001,0,77.48,0.5,2.2
2013,1,4,23,30,5.300000000000001,0,81.74,0.6000000000000001,2.4000000000000004
2013,1,5,0,30,4.9,0,86.14,0.6000000000000001,2.8000000000000003
2013,1,5,1,30,4.7,0,88.78,0.6000000000000001,3
2013,1,5,2,30,4.5,0,89.2,0.5,2.9000000000000004
2013,1,5,3,30,4.3,0,89.63,0.5,2.7
2013,1,5,4,30,4.1000000000000005,0,89.59,0.4,2.5
2013,1,5,5,30,3.7,0,90.25,0.4,2.3000000000000003
2013,1,5,6,30,3.3000000000000003,0,91.88,0.4,2.1
2013,1,5,7,30,3.9000000000000004,0,87.62,0.6000000000000001,2
2013,1,5,8,30,5.7,148,82,1.1,2.9000000000000004
2013,1,5,9,30,7.6000000000000005,333,73.74,1.6,3.2
2013,1,5,10,30,9.200000000000001,488,65.62,1.8,3.1
2013,1,5,11,30,10.700000000000001,595,57.68,1.8,2.7
2013,1,5,12,30,12,638,51.9,1.9000000000000001,2.4000000000000004
2013,1,5,13,30,12.8,613,48.71,1.8,2.3000000000000003
2013,1,5,14,30,13.100000000000001,520,47.18,1.6,2.1
2013,1,5,15,30,12.600000000000001,374,48.32,1.2000000000000002,2
2013,1,5,16,30,10.8,189,61.120000000000005,0.7000000000000001,3.6
2013,1,5,17,30,8.8,18,66.69,0.8,2.9000000000000004
2013,1,5,18,30,7.300000000000001,0,70.26,1,2.2
2013,1,5,19,30,5.800000000000001,0,77.86,1.1,2.2
2013,1,5,20,30,4.5,0,85.42,1.2000000000000002,2.3000000000000003
2013,1,5,21,30,3.6,0,92.01,1.2000000000000002,2.4000000000000004
2013,1,5,22,30,3,0,96.9,1.2000000000000002,2.6
2013,1,5,23,30,2.4000000000000004,0,100,1.2000000000000002,2.4000000000000004
2013,1,6,0,30,1.8,0,100,1.2000000000000002,1.8
2013,1,6,1,30,1.4000000000000001,0,100,1.3,1.4000000000000001
2013,1,6,2,30,1.1,0,100,1.5,1.1
2013,1,6,3,30,0.9,0,96.65,1.8,0.4
2013,1,6,4,30,0.7000000000000001,0,91.5,2.1,-0.5
2013,1,6,5,30,0.2,0,88.27,2.5,-1.5
2013,1,6,6,30,-0.4,0,87.03,2.9000000000000004,-2.3000000000000003
2013,1,6,7,30,0.1,0,80.89,3.5,-2.8000000000000003
2013,1,6,8,30,2.2,165,69.88,3.6,-2.7
2013,1,6,9,30,5.7,356,57.79,3.4000000000000004,-2
2013,1,6,10,30,9.600000000000001,513,46.72,3.9000000000000004,-1.3
2013,1,6,11,30,12.4,616,37.22,4.1000000000000005,-1.8
2013,1,6,12,30,13.8,651,32.55,4,-2.4000000000000004
2013,1,6,13,30,14.5,627,30.26,4,-2.8000000000000003
2013,1,6,14,30,14.5,533,29.53,3.9000000000000004,-3.1
2013,1,6,15,30,13.4,383,30.89,3.1,-3.4000000000000004
2013,1,6,16,30,9.9,196,44.39,1.9000000000000001,-1.7000000000000002
2013,1,6,17,30,6.5,20,62.7,1.5,-0.1
2013,1,6,18,30,5.2,0,64.28,1.5,-1
2013,1,6,19,30,4.4,0,65.73,1.5,-1.5
2013,1,6,20,30,3.6,0,67.67,1.4000000000000001,-1.8
2013,1,6,21,30,2.9000000000000004,0,69.42,1.4000000000000001,-2.1
2013,1,6,22,30,2.3000000000000003,0,70.82000000000001,1.4000000000000001,-2.5
2013,1,6,23,30,1.8,0,71.83,1.3,-2.7
2013,1,7,0,30,1.3,0,72.91,1.3,-3
2013,1,7,1,30,0.9,0,73.65,1.2000000000000002,-3.3000000000000003
2013,1,7,2,30,0.2,0,76.49,1.2000000000000002,-3.4000000000000004
2013,1,7,3,30,-0.6000000000000001,0,80.87,1.3,-3.5
2013,1,7,4,30,-0.9,0,83.14,1.3,-3.4000000000000004
2013,1,7,5,30,-0.9,0,84.78,1.2000000000000002,-3.1
2013,1,7,6,30,-0.9,0,86.41,1.1,-2.9000000000000004
2013,1,7,7,30,0.7000000000000001,0,78.53,1.4000000000000001,-2.6
2013,1,7,8,30,3.6,91,69.3,1.8,-1.5
2013,1,7,9,30,6.4,283,58.63,1.8,-1.1
2013,1,7,10,30,9.3,463,52.1,2.3000000000000003,0
2013,1,7,11,30,11.100000000000001,467,46.78,2.7,0.1
2013,1,7,12,30,11.8,510,43.84,2.5,-0.1
2013,1,7,13,30,12,489,42.56,2.3000000000000003,-0.30000000000000004
2013,1,7,14,30,11.700000000000001,430,42.83,2.2,-0.5
2013,1,7,15,30,10.5,300,47.980000000000004,1.5,-0.1
2013,1,7,16,30,8.4,96,69.10000000000001,1.1,3.1
2013,1,7,17,30,7,9,73.17,1.2000000000000002,2.5
2013,1,7,18,30,6.5,0,74.21000000000001,1.2000000000000002,2.2
2013,1,7,19,30,6.300000000000001,0,75.01,1.3,2.2
2013,1,7,20,30,6.1000000000000005,0,76.4,1.4000000000000001,2.3000000000000003
2013,1,7,21,30,6.1000000000000005,0,77.13,1.5,2.4000000000000004
2013,1,7,22,30,6.1000000000000005,0,78.32000000000001,1.5,2.6
2013,1,7,23,30,6,0,80.51,1.4000000000000001,2.9000000000000004
2013,1,8,0,30,6,0,82.24,1.2000000000000002,3.2
2013,1,8,1,30,6.1000000000000005,0,84.01,1.1,3.6
2013,1,8,2,30,6.1000000000000005,0,86.21000000000001,0.9,4
2013,1,8,3,30,6,0,88.99,0.9,4.3
2013,1,8,4,30,5.9,0,91.27,0.9,4.6000000000000005
2013,1,8,5,30,5.9,0,92.53,1.1,4.800000000000001
2013,1,8,6,30,6.2,0,92.71000000000001,1.5,5.1000000000000005
2013,1,8,7,30,6.9,0,91.35000000000001,2.2,5.6000000000000005
2013,1,8,8,30,7.800000000000001,24,89.94,2.6,6.300000000000001
2013,1,8,9,30,8.9,43,88.68,2.5,7.1000000000000005
2013,1,8,10,30,10,63,88.08,2.2,8.1
2013,1,8,11,30,10.8,72,87.23,2.1,8.8
2013,1,8,12,30,11.700000000000001,66,84.43,2.7,9.200000000000001
2013,1,8,13,30,12.200000000000001,25,84.17,3.2,9.600000000000001
2013,1,8,14,30,11.9,120,87.04,3.3000000000000003,9.8
2013,1,8,15,30,11,26,93,2.9000000000000004,9.9
2013,1,8,16,30,10.100000000000001,4,98.61,2.3000000000000003,9.9
2013,1,8,17,30,9.600000000000001,2,98.88,2.2,9.4
2013,1,8,18,30,9.5,0,97.96000000000001,2.8000000000000003,9.200000000000001
2013,1,8,19,30,9.5,0,97.06,3.5,9.1
2013,1,8,20,30,9.3,0,97.75,3.9000000000000004,9
2013,1,8,21,30,9.1,0,98.05,3.9000000000000004,8.8
2013,1,8,22,30,9,0,97.42,3.7,8.6
2013,1,8,23,30,8.8,0,97.8,3.2,8.5
2013,1,9,0,30,8.700000000000001,0,97.17,3.4000000000000004,8.3
2013,1,9,1,30,8.8,0,97.15,4.3,8.4
2013,1,9,2,30,8.9,0,96.65,4.2,8.4
2013,1,9,3,30,8.9,0,96.51,3.5,8.4
2013,1,9,4,30,9,0,96.09,3.5,8.4
2013,1,9,5,30,9.3,0,95.22,4,8.6
2013,1,9,6,30,9.5,0,95.39,4.1000000000000005,8.8
2013,1,9,7,30,9.9,0,94.51,4.2,9.1
2013,1,9,8,30,10.700000000000001,14,93.28,4.1000000000000005,9.700000000000001
2013,1,9,9,30,11.8,15,92.49,4.1000000000000005,10.600000000000001
2013,1,9,10,30,13.100000000000001,88,91.05,4,11.700000000000001
2013,1,9,11,30,14.4,95,90.58,3.7,12.9
2013,1,9,12,30,15.4,122,91.13,3.8000000000000003,14
2013,1,9,13,30,16,62,91.35000000000001,3.9000000000000004,14.600000000000001
2013,1,9,14,30,16.3,59,93.65,2.9000000000000004,15.3
2013,1,9,15,30,15.700000000000001,48,99.65,1.7000000000000002,15.600000000000001
2013,1,9,16,30,14.600000000000001,56,100,1.4000000000000001,14.600000000000001
2013,1,9,17,30,13.600000000000001,4,100,1.3,13.600000000000001
2013,1,9,18,30,12.9,0,100,1.3,12.9
2013,1,9,19,30,12.600000000000001,0,100,1,12.600000000000001
2013,1,9,20,30,12.4,0,100,0.9,12.4
2013,1,9,21,30,11.700000000000001,0,100,1.6,11.700000000000001
2013,1,9,22,30,11,0,100,2.6,11
2013,1,9,23,30,10.3,0,100,2.9000000000000004,10.3
2013,1,10,0,30,9.5,0,100,2.4000000000000004,9.5
2013,1,10,1,30,9.200000000000001,0,100,1.8,9.200000000000001
2013,1,10,2,30,9.4,0,100,1.8,9.4
2013,1,10,3,30,9.8,0,100,2.3000000000000003,9.8
2013,1,10,4,30,9.9,0,100,2.7,9.9
2013,1,10,5,30,9.600000000000001,0,100,2.6,9.600000000000001
2013,1,10,6,30,9,0,100,2.3000000000000003,9
2013,1,10,7,30,9,0,97.62,2.8000000000000003,8.6
2013,1,10,8,30,10.100000000000001,151,90.61,3.7,8.6
2013,1,10,9,30,11.600000000000001,336,81.21000000000001,4.3,8.5
2013,1,10,10,30,13.200000000000001,351,67.65,4.9,7.300000000000001
2013,1,10,11,30,14.4,373,57.78,5.2,6.2
2013,1,10,12,30,15.3,176,53.38,5.1000000000000005,5.9
2013,1,10,13,30,16,238,51.93,4.6000000000000005,6.1000000000000005
2013,1,10,14,30,16.3,145,52.27,3.9000000000000004,6.5
2013,1,10,15,30,15.700000000000001,319,55.550000000000004,2.7,6.800000000000001
2013,1,10,16,30,13.200000000000001,99,73.66,1.6,8.6
2013,1,10,17,30,10.700000000000001,24,84.35000000000001,1.4000000000000001,8.200000000000001
2013,1,10,18,30,9.8,0,83.83,1.6,7.2
2013,1,10,19,30,9.5,0,83.65,1.9000000000000001,6.9
2013,1,10,20,30,9.3,0,83.58,2.1,6.7
2013,1,10,21,30,9,0,84.7,2.4000000000000004,6.6000000000000005
2013,1,10,22,30,8.5,0,87.35000000000001,2.5,6.5
2013,1,10,23,30,7.9,0,90.79,2.5,6.5
2013,1,11,0,30,7.2,0,94.65,2.5,6.4
2013,1,11,1,30,6.7,0,97.4,2.6,6.300000000000001
2013,1,11,2,30,6.300000000000001,0,99.28,2.7,6.2
2013,1,11,3,30,6,0,99.96000000000001,2.6,6
2013,1,11,4,30,6.2,0,97.60000000000001,2.7,5.800000000000001
2013,1,11,5,30,6.300000000000001,0,96.87,2.7,5.800000000000001
2013,1,11,6,30,6.1000000000000005,0,98.38,2.5,5.9
2013,1,11,7,30,7.2,0,91.97,3,6
2013,1,11,8,30,9.5,93,82.19,3.5,6.6000000000000005
2013,1,11,9,30,11.9,255,74.48,3.5,7.5
2013,1,11,10,30,15.100000000000001,401,65.85,4.2,8.8
2013,1,11,11,30,18,559,58.4,5.2,9.700000000000001
2013,1,11,12,30,19.700000000000003,540,53.03,5.800000000000001,9.9
2013,1,11,13,30,20.6,601,50.85,6,10.100000000000001
2013,1,11,14,30,20.700000000000003,465,53.6,5.6000000000000005,10.9
2013,1,11,15,30,20,338,61.410000000000004,4.6000000000000005,12.4
2013,1,11,16,30,18,181,76.03,3.4000000000000004,13.700000000000001
2013,1,11,17,30,16.2,15,88.19,2.9000000000000004,14.200000000000001
2013,1,11,18,30,15.5,0,95.22,2.8000000000000003,14.700000000000001
2013,1,11,19,30,15.100000000000001,0,100,2.6,15.100000000000001
2013,1,11,20,30,14.9,0,100,2.4000000000000004,14.9
2013,1,11,21,30,15,0,100,2.6,15
2013,1,11,22,30,15,0,100,2.7,15
2013,1,11,23,30,15,0,100,2.8000000000000003,15
2013,1,12,0,30,15,0,100,2.7,15
2013,1,12,1,30,14.9,0,100,2.4000000000000004,14.9
2013,1,12,2,30,14.9,0,100,2.2,14.9
2013,1,12,3,30,15,0,100,2.1,15
2013,1,12,4,30,15.100000000000001,0,100,2.1,15.100000000000001
2013,1,12,5,30,15,0,100,1.8,15
2013,1,12,6,30,15.100000000000001,0,100,1.8,15.100000000000001
2013,1,12,7,30,16.2,0,95.54,2.3000000000000003,15.5
2013,1,12,8,30,17.900000000000002,76,91.2,3.2,16.400000000000002
2013,1,12,9,30,19.3,141,89.46000000000001,3.8000000000000003,17.5
2013,1,12,10,30,20.5,166,89.32000000000001,4.1000000000000005,18.7
2013,1,12,11,30,21.5,179,88.16,4.6000000000000005,19.5
2013,1,12,12,30,22.3,211,86.81,5.1000000000000005,20
2013,1,12,13,30,22.6,183,86.63,5.1000000000000005,20.3
2013,1,12,14,30,22.1,215,87.95,4.5,20
2013,1,12,15,30,20.5,244,91.58,3.6,19.1
2013,1,12,16,30,17.8,103,95.33,3.5,17
2013,1,12,17,30,14.600000000000001,10,92.5,4.4,13.4
2013,1,12,18,30,11.5,0,84.46000000000001,5.6000000000000005,9
2013,1,12,19,30,8.700000000000001,0,74.92,6.300000000000001,4.5
2013,1,12,20,30,6.2,0,69.42,6.6000000000000005,1
2013,1,12,21,30,4.2,0,66.95,6.4,-1.4000000000000001
2013,1,12,22,30,3,0,65.28,6.1000000000000005,-2.9000000000000004
2013,1,12,23,30,2.3000000000000003,0,66.47,5.800000000000001,-3.3000000000000003
2013,1,13,0,30,1.7000000000000002,0,68.57000000000001,5.6000000000000005,-3.5
2013,1,13,1,30,1.3,0,69.89,5.4,-3.6
2013,1,13,2,30,0.8,0,71.74,5.300000000000001,-3.7
2013,1,13,3,30,0.5,0,73.16,5.1000000000000005,-3.8000000000000003
2013,1,13,4,30,0.1,0,75.42,5,-3.7
2013,1,13,5,30,-0.2,0,76.24,5,-3.9000000000000004
2013,1,13,6,30,-0.5,0,76.24,5,-4.2
2013,1,13,7,30,0,0,71.41,5.6000000000000005,-4.6000000000000005
2013,1,13,8,30,1.3,63,62.03,6.2,-5.2
2013,1,13,9,30,3,354,51.230000000000004,6.4,-6.1000000000000005
2013,1,13,10,30,4.7,517,44.96,6.300000000000001,-6.2
2013,1,13,11,30,6.2,624,41.64,6.1000000000000005,-5.9
2013,1,13,12,30,7.4,670,39.68,5.9,-5.4
2013,1,13,13,30,8.1,645,39.54,5.6000000000000005,-4.9
2013,1,13,14,30,8.4,558,40.29,5.4,-4.3
2013,1,13,15,30,7.800000000000001,408,42.65,5,-4.1000000000000005
2013,1,13,16,30,5.9,219,48.620000000000005,3.8000000000000003,-4.1000000000000005
2013,1,13,17,30,3.4000000000000004,33,61.86,2.6,-3.2
2013,1,13,18,30,2,0,69.26,2.5,-3
2013,1,13,19,30,1.2000000000000002,0,70.84,2.7,-3.5
2013,1,13,20,30,0.6000000000000001,0,70.86,3.1,-4.1000000000000005
2013,1,13,21,30,0,0,71.43,3.5,-4.6000000000000005
2013,1,13,22,30,-0.8,0,74.09,3.7,-4.800000000000001
2013,1,13,23,30,-1.5,0,76.62,3.8000000000000003,-5.1000000000000005
2013,1,14,0,30,-2.1,0,78.86,3.8000000000000003,-5.300000000000001
2013,1,14,1,30,-2.6,0,80.52,3.7,-5.5
2013,1,14,2,30,-2.9000000000000004,0,80.89,3.7,-5.7
2013,1,14,3,30,-2.9000000000000004,0,79.22,3.8000000000000003,-6
2013,1,14,4,30,-2.7,0,76.98,3.9000000000000004,-6.2
2013,1,14,5,30,-2.4000000000000004,0,75.57000000000001,4,-6.1000000000000005
2013,1,14,6,30,-2.1,0,74.75,4,-6
2013,1,14,7,30,-1.4000000000000001,0,71.46000000000001,4.2,-5.9
2013,1,14,8,30,0,79,64.87,4.7,-5.800000000000001
2013,1,14,9,30,1.9000000000000001,127,58.06,5,-5.5
2013,1,14,10,30,3.8000000000000003,408,53.51,5,-4.800000000000001
2013,1,14,11,30,5.6000000000000005,462,50.57,4.9,-3.9000000000000004
2013,1,14,12,30,6.9,639,49.64,4.800000000000001,-2.9000000000000004
2013,1,14,13,30,7.6000000000000005,550,50.1,4.7,-2.1
2013,1,14,14,30,7.7,482,51.49,4.6000000000000005,-1.7000000000000002
2013,1,14,15,30,7.300000000000001,266,53.89,4.5,-1.4000000000000001
2013,1,14,16,30,5.6000000000000005,168,61.82,3.7,-1.2000000000000002
2013,1,14,17,30,3.6,21,74.51,2.7,-0.5
2013,1,14,18,30,2.3000000000000003,0,82.43,2.5,-0.4
2013,1,14,19,30,1.5,0,86.43,2.4000000000000004,-0.5
2013,1,14,20,30,1,0,88.19,2.5,-0.7000000000000001
2013,1,14,21,30,0.8,0,87.9,2.9000000000000004,-1
2013,1,14,22,30,0.6000000000000001,0,87.89,3.2,-1.2000000000000002
2013,1,14,23,30,0.5,0,87.52,3.5,-1.3
2013,1,15,0,30,0.7000000000000001,0,85.43,3.8000000000000003,-1.5
2013,1,15,1,30,1,0,82.37,4,-1.7000000000000002
2013,1,15,2,30,1.1,0,80.75,4.1000000000000005,-1.8
2013,1,15,3,30,0.9,0,81.17,4,-2
2013,1,15,4,30,0.6000000000000001,0,81.86,4.1000000000000005,-2.1
2013,1,15,5,30,0.30000000000000004,0,81.11,4.2,-2.6
2013,1,15,6,30,-0.1,0,81.25,4.3,-2.9000000000000004
2013,1,15,7,30,-0.2,0,79.78,4.5,-3.3000000000000003
2013,1,15,8,30,0.1,37,76.46000000000001,4.6000000000000005,-3.5
2013,1,15,9,30,0.7000000000000001,108,72.83,4.5,-3.6
2013,1,15,10,30,1.5,54,69.96000000000001,4.5,-3.4000000000000004
2013,1,15,11,30,2.4000000000000004,146,67.68,4.5,-3
2013,1,15,12,30,3.4000000000000004,107,65.14,4.7,-2.5
2013,1,15,13,30,4.1000000000000005,215,63.83,4.9,-2.1
2013,1,15,14,30,4.3,74,63.93,5,-1.9000000000000001
2013,1,15,15,30,4.1000000000000005,50,65.23,4.9,-1.8
2013,1,15,16,30,3.3000000000000003,45,69.17,4.2,-1.8
2013,1,15,17,30,2.4000000000000004,20,74.09,3.6,-1.7000000000000002
2013,1,15,18,30,1.7000000000000002,0,76.74,3.4000000000000004,-1.9000000000000001
2013,1,15,19,30,0.6000000000000001,0,80.9,2.9000000000000004,-2.3000000000000003
2013,1,15,20,30,-0.5,0,84.11,2.4000000000000004,-2.9000000000000004
2013,1,15,21,30,-1.3,0,85.01,2.3000000000000003,-3.5
2013,1,15,22,30,-1.8,0,83.93,2.6,-4.2
2013,1,15,23,30,-2.3000000000000003,0,82.9,2.8000000000000003,-4.800000000000001
2013,1,16,0,30,-2.9000000000000004,0,82.7,2.7,-5.4
2013,1,16,1,30,-3.5,0,82.85000000000001,2.5,-6
2013,1,16,2,30,-3.9000000000000004,0,82.34,2.4000000000000004,-6.5
2013,1,16,3,30,-4.2,0,82,2.4000000000000004,-6.800000000000001
2013,1,16,4,30,-4.4,0,81.86,2.3000000000000003,-7
2013,1,16,5,30,-4.5,0,81.59,2.3000000000000003,-7.2
2013,1,16,6,30,-4.3,0,79.97,2.4000000000000004,-7.2
2013,1,16,7,30,-2.8000000000000003,0,71.98,2.9000000000000004,-7.1000000000000005
2013,1,16,8,30,0.2,167,61.120000000000005,3,-6.4
2013,1,16,9,30,3.5,362,49.4,3,-6.1000000000000005
