Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,447515,-,-,-,31.77,-106.5,-7,1264,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Dew Point,GHI,Wind Speed,Relative Humidity
2013,1,7,23,30,2.8000000000000003,-4,0,3.7,60.7
2013,1,8,0,30,2.4000000000000004,-4,0,3.7,62.49
2013,1,8,1,30,2.1,-4,0,3.8000000000000003,64.04
2013,1,8,2,30,1.9000000000000001,-4,0,3.6,65.16
2013,1,8,3,30,1.7000000000000002,-3.9000000000000004,0,3.4000000000000004,66.19
2013,1,8,4,30,1.5,-4,0,3.2,66.86
2013,1,8,5,30,1.1,-4.1000000000000005,0,2.8000000000000003,68.23
2013,1,8,6,30,1.1,-4.2,0,2.6,67.52
2013,1,8,7,30,2.5,-4.3,19,3.1,60.79
2013,1,8,8,30,5,-4.1000000000000005,75,3.4000000000000004,51.96
2013,1,8,9,30,7.7,-3.2,233,3,45.86
2013,1,8,10,30,9.9,-2.4000000000000004,535,2.4000000000000004,42.21
2013,1,8,11,30,11.5,-1.9000000000000001,612,2.4000000000000004,39.27
2013,1,8,12,30,12.600000000000001,-2.1,630,3.1,35.88
2013,1,8,13,30,13.100000000000001,-2.9000000000000004,579,3.5,32.85
2013,1,8,14,30,13.100000000000001,-4.1000000000000005,474,3.6,29.94
2013,1,8,15,30,11.5,-5.6000000000000005,311,2.6,29.78
2013,1,8,16,30,8,-4.5,121,1.7000000000000002,40.84
2013,1,8,17,30,5.4,-6.800000000000001,0,1.9000000000000001,40.9
2013,1,8,18,30,4.3,-8.8,0,2.2,38.1
2013,1,8,19,30,3.3000000000000003,-9.9,0,2.4000000000000004,37.47
2013,1,8,20,30,2.6,-10.200000000000001,0,2.7,38.29
2013,1,8,21,30,2,-9.9,0,3,40.85
2013,1,8,22,30,1.2000000000000002,-9.4,0,3.1,45.14
2013,1,8,23,30,0.5,-8.9,0,3,49.31
2013,1,9,0,30,0,-8.4,0,2.9000000000000004,53.15
2013,1,9,1,30,-0.4,-7.6000000000000005,0,2.7,58.45
2013,1,9,2,30,-0.8,-6.6000000000000005,0,2.5,64.72
2013,1,9,3,30,-1.2000000000000002,-5.9,0,2.3000000000000003,70.3
2013,1,9,4,30,-1.5,-5.7,0,2.3000000000000003,73.28
2013,1,9,5,30,-1.6,-5.7,0,2.5,73.53
2013,1,9,6,30,-0.9,-5.9,0,2.9000000000000004,69.13
2013,1,9,7,30,1.4000000000000001,-5.800000000000001,26,3.9000000000000004,58.660000000000004
2013,1,9,8,30,4.800000000000001,-5.300000000000001,228,4.7,47.85
2013,1,9,9,30,8.4,-3.8000000000000003,408,5.1000000000000005,42.08
2013,1,9,10,30,11.3,-1.4000000000000001,547,5.300000000000001,41.21
2013,1,9,11,30,13.200000000000001,-0.4,474,5.300000000000001,39.14
2013,1,9,12,30,14.3,-0.30000000000000004,477,5.4,36.7
2013,1,9,13,30,14.8,-1,588,5.300000000000001,33.84
2013,1,9,14,30,14.5,-2.3000000000000003,410,4.9,31.330000000000002
2013,1,9,15,30,12.5,-3.8000000000000003,298,3.2,31.830000000000002
2013,1,9,16,30,9.1,-3.6,121,1.7000000000000002,40.69
2013,1,9,17,30,6.9,-5.2,0,1.4000000000000001,41.94
2013,1,9,18,30,6,-6,0,1.3,41.85
2013,1,9,19,30,5.300000000000001,-6.5,0,1.1,42.35
2013,1,9,20,30,4.9,-6.6000000000000005,0,0.9,43.12
2013,1,9,21,30,4.5,-6.5,0,0.8,44.660000000000004
2013,1,9,22,30,3.3000000000000003,-6.300000000000001,0,1.1,49.51
2013,1,9,23,30,2,-5.9,0,1.4000000000000001,55.95
2013,1,10,0,30,1.2000000000000002,-5.7,0,1.4000000000000001,60.09
2013,1,10,1,30,0.7000000000000001,-6,0,1.3,60.99
2013,1,10,2,30,0.2,-6.5,0,1.2000000000000002,60.620000000000005
2013,1,10,3,30,-0.1,-7.1000000000000005,0,1.1,59.26
2013,1,10,4,30,-0.2,-7.5,0,1,57.76
2013,1,10,5,30,0,-7.800000000000001,0,0.8,55.800000000000004
2013,1,10,6,30,0.4,-7.9,0,0.6000000000000001,53.75
2013,1,10,7,30,1.9000000000000001,-7.800000000000001,50,0.8,48.78
2013,1,10,8,30,4,-7.1000000000000005,241,1.4000000000000001,44.300000000000004
2013,1,10,9,30,6.6000000000000005,-6.6000000000000005,302,2.1,38.49
2013,1,10,10,30,9.700000000000001,-6.2,564,2.8000000000000003,32.03
2013,1,10,11,30,12.100000000000001,-5.9,491,3.5,27.95
2013,1,10,12,30,13.700000000000001,-5,504,4.2,26.98
2013,1,10,13,30,14.9,-3.9000000000000004,312,4.5,27
2013,1,10,14,30,15.200000000000001,-3.4000000000000004,465,4,27.59
2013,1,10,15,30,13.600000000000001,-3.1,310,2.3000000000000003,31.28
2013,1,10,16,30,10.4,-1.9000000000000001,84,1.3,42.32
2013,1,10,17,30,8,-3.6,0,1.7000000000000002,43.75
2013,1,10,18,30,6.7,-4.2,0,2,45.86
2013,1,10,19,30,5.800000000000001,-4.6000000000000005,0,2.3000000000000003,47.04
2013,1,10,20,30,5.7,-5.1000000000000005,0,2.5,45.65
2013,1,10,21,30,5.7,-5.6000000000000005,0,2.8000000000000003,44.12
2013,1,10,22,30,5.4,-6,0,2.9000000000000004,43.69
2013,1,10,23,30,5.2,-6.1000000000000005,0,3.1,43.84
2013,1,11,0,30,5.1000000000000005,-6,0,3.2,44.4
2013,1,11,1,30,5.1000000000000005,-5.800000000000001,0,3.2,45.17
2013,1,11,2,30,5.2,-5.6000000000000005,0,3.1,45.6
2013,1,11,3,30,5.4,-5.4,0,3.1,45.51
2013,1,11,4,30,5.6000000000000005,-5.1000000000000005,0,3.3000000000000003,46.04
2013,1,11,5,30,5.6000000000000005,-4,0,3.8000000000000003,50.17
2013,1,11,6,30,6,-2.2,0,4.5,55.65
2013,1,11,7,30,7.2,-0.5,24,5.7,58.2
2013,1,11,8,30,8.1,0,89,7.300000000000001,56.71
2013,1,11,9,30,8.1,-1.1,410,8.1,52.28
2013,1,11,10,30,8,-4,348,8.1,42.57
2013,1,11,11,30,8,-6.800000000000001,647,7.9,34.300000000000004
2013,1,11,12,30,8.3,-8.8,669,7.7,28.77
2013,1,11,13,30,8.6,-10,617,7.4,25.7
2013,1,11,14,30,8.6,-10.8,501,6.9,24.18
2013,1,11,15,30,7.800000000000001,-11.5,173,5.7,24.12
2013,1,11,16,30,5.300000000000001,-11.8,64,3.9000000000000004,27.86
2013,1,11,17,30,2.7,-11.700000000000001,0,2.7,33.910000000000004
2013,1,11,18,30,1.6,-12,0,2.6,35.69
2013,1,11,19,30,0.7000000000000001,-12.200000000000001,0,2.3000000000000003,37.5
2013,1,11,20,30,-0.4,-12.3,0,2,40.14
2013,1,11,21,30,-1.4000000000000001,-12.5,0,1.8,42.44
2013,1,11,22,30,-2.1,-12.8,0,1.7000000000000002,43.72
2013,1,11,23,30,-2.7,-13.100000000000001,0,1.6,44.53
2013,1,12,0,30,-3.2,-13.5,0,1.6,44.86
2013,1,12,1,30,-3.5,-13.9,0,1.5,44.49
2013,1,12,2,30,-3.8000000000000003,-14.200000000000001,0,1.4000000000000001,44.22
2013,1,12,3,30,-4,-14.5,0,1.4000000000000001,43.75
2013,1,12,4,30,-4.1000000000000005,-14.8,0,1.3,43.06
2013,1,12,5,30,-4.2,-15.100000000000001,0,1.2000000000000002,42.34
2013,1,12,6,30,-3.8000000000000003,-15.3,0,1.3,40.43
2013,1,12,7,30,-1.8,-15.100000000000001,28,2.3000000000000003,35.53
2013,1,12,8,30,1.1,-15.700000000000001,248,3.8000000000000003,27.34
2013,1,12,9,30,3.2,-16.2,438,4.6000000000000005,22.55
2013,1,12,10,30,4.4,-16,584,5.1000000000000005,21.17
2013,1,12,11,30,5.2,-16.1,668,5.800000000000001,19.72
2013,1,12,12,30,5.7,-16.7,686,6.4,18.23
2013,1,12,13,30,5.800000000000001,-17.1,633,6.7,17.51
2013,1,12,14,30,5.300000000000001,-17.3,349,6.7,17.79
2013,1,12,15,30,4.3,-17.400000000000002,110,6,18.91
2013,1,12,16,30,2.2,-17.3,40,4.4,22.14
2013,1,12,17,30,0.4,-16.6,0,3.4000000000000004,26.68
2013,1,12,18,30,-0.5,-16.7,0,3.6,28.150000000000002
2013,1,12,19,30,-1.8,-17.1,0,3.4000000000000004,30.05
2013,1,12,20,30,-3.3000000000000003,-17.1,0,2.9000000000000004,33.49
2013,1,12,21,30,-4.4,-17.2,0,2.4000000000000004,36.050000000000004
2013,1,12,22,30,-5.1000000000000005,-17.3,0,2.1,37.65
2013,1,12,23,30,-5.6000000000000005,-17.400000000000002,0,1.8,39.050000000000004
2013,1,13,0,30,-5.9,-17.2,0,1.5,40.45
2013,1,13,1,30,-5.9,-17,0,1.3,41.27
2013,1,13,2,30,-5.800000000000001,-16.6,0,1.2000000000000002,42.14
2013,1,13,3,30,-5.5,-16.2,0,1,42.58
2013,1,13,4,30,-5.300000000000001,-15.8,0,0.9,43.31
2013,1,13,5,30,-5.6000000000000005,-15.5,0,0.9,45.72
2013,1,13,6,30,-5.4,-15.200000000000001,0,1.4000000000000001,46.17
2013,1,13,7,30,-3.5,-14.8,54,2.3000000000000003,41.24
2013,1,13,8,30,-0.7000000000000001,-15,254,2.7,33.1
2013,1,13,9,30,1.5,-17,446,2.5,23.76
2013,1,13,10,30,2.7,-18.1,593,2.4000000000000004,19.97
2013,1,13,11,30,3.6,-18.400000000000002,679,2.4000000000000004,18.18
2013,1,13,12,30,4.1000000000000005,-18.5,688,2.2,17.48
2013,1,13,13,30,4.4,-18.400000000000002,636,1.9000000000000001,17.3
2013,1,13,14,30,4.4,-18.2,519,1.6,17.59
2013,1,13,15,30,3.3000000000000003,-17.900000000000002,349,1,19.37
2013,1,13,16,30,0.8,-14.9,147,0.9,29.8
2013,1,13,17,30,-1.4000000000000001,-16.7,0,1.3,30.22
2013,1,13,18,30,-2.6,-17.1,0,1.5,31.88
2013,1,13,19,30,-3.3000000000000003,-17.2,0,1.7000000000000002,33.21
2013,1,13,20,30,-3.7,-17.2,0,2,34.29
2013,1,13,21,30,-3.9000000000000004,-16.900000000000002,0,2.4000000000000004,35.69
2013,1,13,22,30,-4.1000000000000005,-16.3,0,3.1,38.2
2013,1,13,23,30,-4.5,-15.3,0,3.8000000000000003,42.62
2013,1,14,0,30,-4.800000000000001,-14.3,0,4.2,47.39
2013,1,14,1,30,-5.1000000000000005,-13.5,0,4.3,51.9
2013,1,14,2,30,-5.2,-12.700000000000001,0,4.3,55.45
2013,1,14,3,30,-5.300000000000001,-12.100000000000001,0,4.2,58.99
2013,1,14,4,30,-5.4,-11.5,0,4,62.11
2013,1,14,5,30,-5.5,-11.100000000000001,0,3.8000000000000003,64.69
2013,1,14,6,30,-5.1000000000000005,-10.8,0,4,64.18
2013,1,14,7,30,-3.5,-10.600000000000001,51,4.5,57.82
2013,1,14,8,30,-0.9,-10.5,247,4.6000000000000005,48.17
2013,1,14,9,30,1.7000000000000002,-11,436,4,38.47
2013,1,14,10,30,3.7,-12.100000000000001,581,3.2,30.61
2013,1,14,11,30,4.800000000000001,-13.100000000000001,666,2.7,26.080000000000002
2013,1,14,12,30,5.5,-13.8,684,2.9000000000000004,23.35
2013,1,14,13,30,5.7,-14.700000000000001,632,3.4000000000000004,21.55
2013,1,14,14,30,5.5,-15.5,516,3.7,20.3
2013,1,14,15,30,3.8000000000000003,-16.3,352,2.8000000000000003,21.48
2013,1,14,16,30,0.30000000000000004,-14.9,150,1.8,31.02
2013,1,14,17,30,-2.1,-16,0,1.7000000000000002,33.79
2013,1,14,18,30,-3,-16.6,0,1.8,34.37
2013,1,14,19,30,-3.7,-16.900000000000002,0,1.9000000000000001,35.17
2013,1,14,20,30,-4.2,-17.2,0,1.9000000000000001,35.74
2013,1,14,21,30,-4.6000000000000005,-17.3,0,1.8,36.53
2013,1,14,22,30,-4.9,-17.2,0,1.7000000000000002,37.59
2013,1,14,23,30,-5.1000000000000005,-16.900000000000002,0,1.6,38.97
2013,1,15,0,30,-5.2,-16.5,0,1.6,40.65
2013,1,15,1,30,-5.300000000000001,-15.9,0,1.7000000000000002,43.14
2013,1,15,2,30,-5.1000000000000005,-15.100000000000001,0,1.9000000000000001,45.31
2013,1,15,3,30,-5,-14.200000000000001,0,2,48.49
2013,1,15,4,30,-5.300000000000001,-13.700000000000001,0,2.1,51.69
2013,1,15,5,30,-5.5,-13.700000000000001,0,2.2,52.49
2013,1,15,6,30,-5.2,-14,0,2.7,50.01
2013,1,15,7,30,-3.8000000000000003,-14.4,50,3.9000000000000004,43.43
2013,1,15,8,30,-1.9000000000000001,-15.100000000000001,247,4.6000000000000005,35.63
2013,1,15,9,30,-0.30000000000000004,-16.1,445,4.6000000000000005,29.2
2013,1,15,10,30,0.8,-17.3,594,4.9,24.36
2013,1,15,11,30,1.4000000000000001,-18.6,681,5.4,20.89
2013,1,15,12,30,1.7000000000000002,-20.200000000000003,701,5.6000000000000005,17.94
2013,1,15,13,30,1.8,-21.8,650,5.6000000000000005,15.530000000000001
2013,1,15,14,30,1.6,-23.1,532,5.5,13.94
2013,1,15,15,30,0.30000000000000004,-24.200000000000003,368,4.4,13.950000000000001
2013,1,15,16,30,-2.8000000000000003,-23,160,2.8000000000000003,19.47
2013,1,15,17,30,-5,-22.5,0,2.2,24.03
2013,1,15,18,30,-5.300000000000001,-22.6,0,2.2,24.27
2013,1,15,19,30,-5.6000000000000005,-22.3,0,2,25.490000000000002
