Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,702800,-,-,-,32.77,-96.78,-6,148,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,Dew Point,Relative Humidity,Wind Speed
2014,1,1,0,30,1,0,0.6000000000000001,97.43,2.7
2014,1,1,1,30,0.6000000000000001,0,0.6000000000000001,100,2.7
2014,1,1,2,30,0.4,0,0.4,100,2.8000000000000003
2014,1,1,3,30,0.5,0,0.5,100,3
2014,1,1,4,30,0.8,0,0.8,100,3.4000000000000004
2014,1,1,5,30,1.1,0,0.8,97.88,3.8000000000000003
2014,1,1,6,30,1.2000000000000002,0,0.7000000000000001,96.5,4
2014,1,1,7,30,1.8,0,0.7000000000000001,92.71000000000001,4.3
2014,1,1,8,30,3.6,143,1,83.23,4.800000000000001
2014,1,1,9,30,6.800000000000001,322,1.6,69.59,5.300000000000001
2014,1,1,10,30,10.4,467,2.5,58.230000000000004,5.9
2014,1,1,11,30,13.5,563,4.2,53.35,6.4
2014,1,1,12,30,15.9,596,6.300000000000001,52.99,6.800000000000001
2014,1,1,13,30,17.5,565,7.9,53.32,6.7
2014,1,1,14,30,18.1,472,8.700000000000001,54.38,6.1000000000000005
2014,1,1,15,30,17.5,327,9.5,59.21,5
2014,1,1,16,30,15.200000000000001,149,10.100000000000001,71.36,3.7
2014,1,1,17,30,13,0,9.700000000000001,80.46000000000001,3.2
2014,1,1,18,30,11.8,0,9.200000000000001,83.91,3.8000000000000003
2014,1,1,19,30,10,0,7.6000000000000005,85.22,5.5
2014,1,1,20,30,7.4,0,4.7,82.82000000000001,6.7
2014,1,1,21,30,4.6000000000000005,0,1.7000000000000002,81.61,7
2014,1,1,22,30,2,0,-1.4000000000000001,78.47,7.4
2014,1,1,23,30,-0.2,0,-4.6000000000000005,72.24,7.4
2014,1,2,0,30,-1.7000000000000002,0,-6.6000000000000005,69.38,7.300000000000001
2014,1,2,1,30,-2.6,0,-7.300000000000001,70.12,7.1000000000000005
2014,1,2,2,30,-3.4000000000000004,0,-7.800000000000001,71.34,7.2
2014,1,2,3,30,-4.1000000000000005,0,-8.5,71.69,7
2014,1,2,4,30,-4.800000000000001,0,-8.9,73.08,6.5
2014,1,2,5,30,-5.2,0,-9.1,73.95,5.9
2014,1,2,6,30,-5.5,0,-9.3,74.79,5.300000000000001
2014,1,2,7,30,-5,0,-9.4,71.34,5.2
2014,1,2,8,30,-3.5,156,-9.5,63.02,5.4
2014,1,2,9,30,-1.6,340,-9.5,55.02,5.300000000000001
2014,1,2,10,30,0.4,491,-9,49.45,4.9
2014,1,2,11,30,2.3000000000000003,589,-8.3,45.37,4.4
2014,1,2,12,30,3.7,625,-7.7,42.99,4.2
2014,1,2,13,30,4.7,593,-7.300000000000001,41.59,4
2014,1,2,14,30,5.1000000000000005,494,-6.9,41.65,3.8000000000000003
2014,1,2,15,30,4.6000000000000005,345,-6.5,44.4,3
2014,1,2,16,30,2.3000000000000003,163,-5.4,56.980000000000004,1.9000000000000001
2014,1,2,17,30,0.1,0,-3.9000000000000004,74.54,1.3
2014,1,2,18,30,-0.5,0,-4.7,73.15,1.2000000000000002
2014,1,2,19,30,-0.6000000000000001,0,-5.2,70.93,1.2000000000000002
2014,1,2,20,30,-0.8,0,-5.7,69.44,1.1
2014,1,2,21,30,-1.1,0,-6,69.09,1.1
2014,1,2,22,30,-1.6,0,-6.300000000000001,70.47,1.2000000000000002
2014,1,2,23,30,-2.4000000000000004,0,-6.300000000000001,74.42,1.2000000000000002
2014,1,3,0,30,-3,0,-6.2,78.33,1.3
2014,1,3,1,30,-3.4000000000000004,0,-6.2,81.18,1.3
2014,1,3,2,30,-3.6,0,-6.1000000000000005,82.60000000000001,1.4000000000000001
2014,1,3,3,30,-3.7,0,-6.1000000000000005,83.25,1.5
2014,1,3,4,30,-3.9000000000000004,0,-6.1000000000000005,84.48,1.6
2014,1,3,5,30,-3.9000000000000004,0,-6.1000000000000005,84.63,1.7000000000000002
2014,1,3,6,30,-3.8000000000000003,0,-6.1000000000000005,84.32000000000001,2
2014,1,3,7,30,-2.7,0,-5.9,78.55,2.9000000000000004
2014,1,3,8,30,-0.2,155,-5.5,67.49,3.9000000000000004
2014,1,3,9,30,2.6,338,-5.4,55.4,4.6000000000000005
2014,1,3,10,30,5.1000000000000005,489,-5.7,45.57,4.9
2014,1,3,11,30,6.9,592,-5.5,40.84,5
2014,1,3,12,30,8.3,627,-5.1000000000000005,38.18,5.2
2014,1,3,13,30,9.1,596,-4.7,37.36,5.4
2014,1,3,14,30,9.4,501,-4.4,37.61,5.5
2014,1,3,15,30,8.700000000000001,352,-4,40.4,5
2014,1,3,16,30,6.4,168,-3.1,50.54,4.1000000000000005
2014,1,3,17,30,4.3,0,-2.2,62.79,3.9000000000000004
2014,1,3,18,30,3.6,0,-1.7000000000000002,68.3,4.3
2014,1,3,19,30,3.1,0,-1.1,73.81,4.5
2014,1,3,20,30,2.6,0,-0.7000000000000001,78.62,4.6000000000000005
2014,1,3,21,30,2.1,0,-0.6000000000000001,82.34,4.6000000000000005
2014,1,3,22,30,1.7000000000000002,0,-0.6000000000000001,84.9,4.6000000000000005
2014,1,3,23,30,1.3,0,-0.6000000000000001,87.06,4.6000000000000005
2014,1,4,0,30,0.9,0,-0.6000000000000001,89.43,4.6000000000000005
2014,1,4,1,30,0.6000000000000001,0,-0.6000000000000001,91.83,4.6000000000000005
2014,1,4,2,30,0.4,0,-0.4,94.68,4.6000000000000005
2014,1,4,3,30,0.4,0,0,97.09,4.6000000000000005
2014,1,4,4,30,0.7000000000000001,0,0.30000000000000004,97.3,4.7
2014,1,4,5,30,1.1,0,0.6000000000000001,96.16,4.9
2014,1,4,6,30,1.7000000000000002,0,0.9,94.48,4.9
2014,1,4,7,30,2.4000000000000004,0,1.5,93.89,5
2014,1,4,8,30,3.6,138,2.2,90.73,5.6000000000000005
2014,1,4,9,30,5.9,174,3.3000000000000003,83.52,6.6000000000000005
2014,1,4,10,30,9.1,255,5,75.27,7.1000000000000005
2014,1,4,11,30,12.3,562,6.5,67.68,7.300000000000001
2014,1,4,12,30,15.200000000000001,602,7.9,61.75,7.300000000000001
2014,1,4,13,30,17.2,570,8.8,57.63,6.800000000000001
2014,1,4,14,30,18.2,476,9.3,56.18,6
2014,1,4,15,30,17.6,331,9.9,60.65,4.9
2014,1,4,16,30,15.5,104,10.5,72.16,4.2
2014,1,4,17,30,13.600000000000001,0,10.4,80.91,4
2014,1,4,18,30,12.5,0,10.4,87.3,3.5
2014,1,4,19,30,11.600000000000001,0,10.5,93.01,2.8000000000000003
2014,1,4,20,30,10.8,0,10.4,97.42,1.9000000000000001
2014,1,4,21,30,9.9,0,9.9,100,1.4000000000000001
2014,1,4,22,30,9.1,0,9.1,100,1.7000000000000002
2014,1,4,23,30,7.9,0,7.9,100,2.2
2014,1,5,0,30,6.7,0,6.7,100,3.1
2014,1,5,1,30,5.300000000000001,0,5.300000000000001,100,4.800000000000001
2014,1,5,2,30,3.2,0,2.1,92.56,6.1000000000000005
2014,1,5,3,30,1.1,0,-1.7000000000000002,81.35000000000001,6.4
2014,1,5,4,30,-0.4,0,-4.3,75.01,6.6000000000000005
2014,1,5,5,30,-1.4000000000000001,0,-5.800000000000001,72.15,6.9
2014,1,5,6,30,-2.3000000000000003,0,-6.7,71.66,7
2014,1,5,7,30,-2.5,0,-7.4,69.07000000000001,7.2
2014,1,5,8,30,-1.8,71,-8.1,62.26,7.7
2014,1,5,9,30,-0.7000000000000001,333,-8.700000000000001,54.870000000000005,8
2014,1,5,10,30,0.5,368,-8.9,49.49,8
2014,1,5,11,30,1.6,591,-8.8,45.89,7.9
2014,1,5,12,30,2.5,629,-8.6,43.87,7.800000000000001
2014,1,5,13,30,3,600,-8.4,42.980000000000004,7.7
2014,1,5,14,30,3,506,-8.3,43.230000000000004,7.6000000000000005
2014,1,5,15,30,2.3000000000000003,357,-8.4,45.18,7.300000000000001
2014,1,5,16,30,0.8,173,-8.6,49.32,6.5
2014,1,5,17,30,-0.8,0,-8.8,54.78,5.7
2014,1,5,18,30,-2,0,-8.9,59.27,5.5
2014,1,5,19,30,-3,0,-9.5,61.02,5.7
2014,1,5,20,30,-4.1000000000000005,0,-10.4,61.300000000000004,5.7
2014,1,5,21,30,-5.2,0,-11.5,61.230000000000004,5.5
2014,1,5,22,30,-6,0,-12.4,60.56,5.2
2014,1,5,23,30,-6.6000000000000005,0,-13,60.28,5
2014,1,6,0,30,-7.1000000000000005,0,-13.5,60.21,4.800000000000001
2014,1,6,1,30,-7.4,0,-13.9,59.660000000000004,4.7
2014,1,6,2,30,-7.7,0,-14.200000000000001,59.59,4.6000000000000005
2014,1,6,3,30,-8.1,0,-14.4,60.31,4.7
2014,1,6,4,30,-8.5,0,-14.700000000000001,61.09,4.5
2014,1,6,5,30,-8.6,0,-14.8,60.68,4.1000000000000005
2014,1,6,6,30,-8.700000000000001,0,-15,60.57,3.5
2014,1,6,7,30,-8.200000000000001,0,-15,57.86,3.2
2014,1,6,8,30,-7,112,-15.100000000000001,52.550000000000004,3.4000000000000004
2014,1,6,9,30,-5.5,248,-15,47.33,3.8000000000000003
2014,1,6,10,30,-3.8000000000000003,374,-14.700000000000001,42.64,4.1000000000000005
2014,1,6,11,30,-2.3000000000000003,484,-14.5,38.730000000000004,4.3
2014,1,6,12,30,-1.1,514,-14.4,35.81,4.4
2014,1,6,13,30,-0.4,614,-14.3,34.27,4.2
2014,1,6,14,30,-0.2,519,-14.200000000000001,34.11,3.8000000000000003
2014,1,6,15,30,-0.6000000000000001,366,-14,35.52,2.9000000000000004
2014,1,6,16,30,-2.2,179,-12.8,44.2,1.7000000000000002
2014,1,6,17,30,-3.5,0,-10,60.65,0.9
2014,1,6,18,30,-3.2,0,-11.100000000000001,54.29,0.7000000000000001
2014,1,6,19,30,-3.1,0,-11.700000000000001,51.35,0.6000000000000001
2014,1,6,20,30,-3.6,0,-11.5,54.44,0.9
2014,1,6,21,30,-4.2,0,-10.3,62.58,1.1
2014,1,6,22,30,-4.5,0,-9.700000000000001,66.92,1.3
2014,1,6,23,30,-4.5,0,-9.700000000000001,67.2,1.7000000000000002
2014,1,7,0,30,-4.5,0,-10,65.55,2.2
2014,1,7,1,30,-4.5,0,-10.100000000000001,64.71000000000001,2.6
2014,1,7,2,30,-4.6000000000000005,0,-9.9,66.36,2.7
2014,1,7,3,30,-4.7,0,-9.600000000000001,68.65,2.8000000000000003
2014,1,7,4,30,-4.800000000000001,0,-9.3,70.73,2.8000000000000003
2014,1,7,5,30,-4.800000000000001,0,-9.1,71.97,2.8000000000000003
2014,1,7,6,30,-4.7,0,-8.9,72.56,2.9000000000000004
2014,1,7,7,30,-4,0,-8.700000000000001,69.94,3.1
2014,1,7,8,30,-1.8,153,-8.4,60.46,3.7
2014,1,7,9,30,1.1,338,-9.1,46.52,4.3
2014,1,7,10,30,3.5,490,-9.4,38.18,4.6000000000000005
2014,1,7,11,30,5,591,-9,35.480000000000004,4.800000000000001
2014,1,7,12,30,6,628,-8.6,34.37,4.9
2014,1,7,13,30,6.4,599,-8.1,34.6,5
2014,1,7,14,30,6.300000000000001,506,-7.800000000000001,35.82,4.9
2014,1,7,15,30,5.2,359,-7.5,39.49,4.3
2014,1,7,16,30,2.5,176,-6.6000000000000005,50.96,3.5
2014,1,7,17,30,0.30000000000000004,0,-6.1000000000000005,62.31,3.5
2014,1,7,18,30,-0.2,0,-5.9,65.22,4.1000000000000005
2014,1,7,19,30,-0.6000000000000001,0,-5.5,69.42,4.2
2014,1,7,20,30,-1,0,-5.1000000000000005,73.5,4.2
2014,1,7,21,30,-1.3,0,-4.9,76.4,4.1000000000000005
2014,1,7,22,30,-1.5,0,-4.800000000000001,78.43,4
2014,1,7,23,30,-1.7000000000000002,0,-4.6000000000000005,80.61,3.9000000000000004
2014,1,8,0,30,-1.7000000000000002,0,-4.4,81.73,3.9000000000000004
2014,1,8,1,30,-1.6,0,-4.1000000000000005,83.13,3.8000000000000003
2014,1,8,2,30,-1.4000000000000001,0,-3.6,84.7,3.6
2014,1,8,3,30,-0.9,0,-3.1,85.12,3.5
2014,1,8,4,30,0,0,-2.3000000000000003,84.63,3.9000000000000004
2014,1,8,5,30,0.8,0,-1.2000000000000002,86.53,4.4
2014,1,8,6,30,1.2000000000000002,0,-0.4,89.38,4.3
2014,1,8,7,30,1.7000000000000002,0,0.1,89.17,4.4
2014,1,8,8,30,2.2,21,0.7000000000000001,89.58,4.7
2014,1,8,9,30,2.7,36,1.2000000000000002,89.91,4.9
2014,1,8,10,30,3.2,145,1.9000000000000001,91.05,5.1000000000000005
2014,1,8,11,30,3.6,205,2.6,93.14,4.9
2014,1,8,12,30,4.1000000000000005,103,3.3000000000000003,94.31,4.6000000000000005
2014,1,8,13,30,4.5,110,3.9000000000000004,95.96000000000001,4
2014,1,8,14,30,4.7,89,4.4,97.89,3.5
2014,1,8,15,30,5,99,4.800000000000001,98.35000000000001,3.5
2014,1,8,16,30,5.2,14,5.2,100,3.4000000000000004
2014,1,8,17,30,5.2,12,5.2,100,3.1
2014,1,8,18,30,5.4,0,5.4,100,2.8000000000000003
2014,1,8,19,30,5.6000000000000005,0,5.6000000000000005,100,2.7
2014,1,8,20,30,5.800000000000001,0,5.800000000000001,100,2.6
2014,1,8,21,30,6,0,6,100,2.5
2014,1,8,22,30,6.2,0,6.2,100,2.5
2014,1,8,23,30,6.2,0,6.2,100,2.3000000000000003
2014,1,9,0,30,6.2,0,6.2,100,2
2014,1,9,1,30,6,0,6,100,1.7000000000000002
2014,1,9,2,30,5.7,0,5.7,100,1.4000000000000001
2014,1,9,3,30,5.4,0,5.4,100,1.1
2014,1,9,4,30,5.1000000000000005,0,5.1000000000000005,100,0.8
2014,1,9,5,30,4.800000000000001,0,4.800000000000001,100,0.6000000000000001
2014,1,9,6,30,4.5,0,4.5,100,0.6000000000000001
2014,1,9,7,30,4.6000000000000005,0,4.6000000000000005,100,0.7000000000000001
2014,1,9,8,30,5.2,136,4.7,96.33,0.8
2014,1,9,9,30,6.1000000000000005,59,5.1000000000000005,93.47,0.7000000000000001
2014,1,9,10,30,7,101,5.800000000000001,91.87,0.7000000000000001
2014,1,9,11,30,7.9,123,6.300000000000001,89.59,0.6000000000000001
2014,1,9,12,30,8.8,128,6.9,87.87,0.7000000000000001
2014,1,9,13,30,9.5,178,7.4,86.61,0.8
2014,1,9,14,30,9.9,114,7.800000000000001,86.66,0.9
2014,1,9,15,30,9.700000000000001,87,8,89.11,0.8
2014,1,9,16,30,8.8,162,8.200000000000001,95.92,0.6000000000000001
2014,1,9,17,30,7.9,13,7.7,98.74000000000001,0.5
2014,1,9,18,30,7.4,0,7.4,100,0.6000000000000001
2014,1,9,19,30,6.9,0,6.9,100,0.9
2014,1,9,20,30,6.5,0,6.5,100,1
2014,1,9,21,30,6.5,0,6.5,100,1.1
2014,1,9,22,30,7,0,7,100,1.4000000000000001
2014,1,9,23,30,7.9,0,7.9,100,2
2014,1,10,0,30,9.1,0,9.1,100,2.9000000000000004
2014,1,10,1,30,10.4,0,10.200000000000001,98.95,3.7
2014,1,10,2,30,11.5,0,11.200000000000001,97.78,4.3
2014,1,10,3,30,12.5,0,12,96.84,4.6000000000000005
2014,1,10,4,30,13.100000000000001,0,12.700000000000001,97.61,4.800000000000001
2014,1,10,5,30,13.3,0,13.100000000000001,98.64,4.7
2014,1,10,6,30,13.4,0,13.200000000000001,98.53,4.9
2014,1,10,7,30,13.8,0,13.3,96.79,5
2014,1,10,8,30,14.200000000000001,14,13.600000000000001,95.93,5
2014,1,10,9,30,14.700000000000001,58,14,95.34,4.800000000000001
2014,1,10,10,30,15.3,141,14.3,94.03,4.7
2014,1,10,11,30,15.9,96,14.8,92.99,4.6000000000000005
2014,1,10,12,30,16.6,202,15.200000000000001,91.62,4.5
2014,1,10,13,30,17.3,72,15.700000000000001,90.06,4.6000000000000005
2014,1,10,14,30,17.7,117,16,89.68,4.6000000000000005
2014,1,10,15,30,17.6,118,16.2,91.39,4.1000000000000005
2014,1,10,16,30,16.3,106,16,98.12,3.1
2014,1,10,17,30,14.600000000000001,15,14.600000000000001,100,2.3000000000000003
2014,1,10,18,30,13.200000000000001,0,13.200000000000001,100,2.2
2014,1,10,19,30,11.700000000000001,0,11.200000000000001,96.72,2.4000000000000004
2014,1,10,20,30,9.9,0,8.4,90.59,2.7
2014,1,10,21,30,8.1,0,5.800000000000001,85.24,2.5
2014,1,10,22,30,6.7,0,3.8000000000000003,81.62,2.1
2014,1,10,23,30,5.5,0,2.6,81.41,1.7000000000000002
2014,1,11,0,30,4.800000000000001,0,1.6,79.98,1.4000000000000001
2014,1,11,1,30,4.4,0,0.8,77.60000000000001,1.3
2014,1,11,2,30,4,0,0.5,77.85000000000001,1.4000000000000001
2014,1,11,3,30,3.5,0,0.1,78.55,1.5
2014,1,11,4,30,3,0,-0.5,77.73,1.8
2014,1,11,5,30,2.5,0,-1.3,76.22,2.1
2014,1,11,6,30,2.2,0,-2,73.67,2.3000000000000003
2014,1,11,7,30,3.5,0,-2.6,64.56,2.9000000000000004
2014,1,11,8,30,6.1000000000000005,158,-2.5,53.9,3.4000000000000004
2014,1,11,9,30,8.9,346,-2.2,45.81,2.8000000000000003
2014,1,11,10,30,12.4,502,-0.1,42.18,2.4000000000000004
2014,1,11,11,30,15.9,600,1.7000000000000002,38.36,3.2
2014,1,11,12,30,17.8,640,-1.8,26.27,4.1000000000000005
2014,1,11,13,30,18.2,612,-2.1,25.2,4
2014,1,11,14,30,17.900000000000002,516,-1.8,26.26,3.4000000000000004
2014,1,11,15,30,16.2,371,0.7000000000000001,34.910000000000004,2.1
2014,1,11,16,30,13.5,189,6.800000000000001,64.08,1.3
2014,1,11,17,30,12.200000000000001,19,2.3000000000000003,50.89,1.3
2014,1,11,18,30,12.3,0,0.2,43.33,1.2000000000000002
2014,1,11,19,30,11.9,0,-0.8,41.53,1.2000000000000002
2014,1,11,20,30,10.700000000000001,0,-1.1,43.84,1.4000000000000001
2014,1,11,21,30,8.9,0,-1,50.06,1.6
2014,1,11,22,30,7.1000000000000005,0,-0.6000000000000001,58.19,1.7000000000000002
2014,1,11,23,30,6,0,-0.4,63.45,1.9000000000000001
2014,1,12,0,30,5.4,0,-0.6000000000000001,65.37,2.2
2014,1,12,1,30,5,0,-0.7000000000000001,66.41,2.5
2014,1,12,2,30,4.6000000000000005,0,-0.8,68.1,2.7
2014,1,12,3,30,4.4,0,-0.7000000000000001,69.46000000000001,3
2014,1,12,4,30,4.3,0,-0.5,71.12,3.4000000000000004
2014,1,12,5,30,4.4,0,-0.1,72.41,3.8000000000000003
2014,1,12,6,30,4.6000000000000005,0,0.30000000000000004,73.7,4.1000000000000005
2014,1,12,7,30,5.800000000000001,0,0.8,70.06,4.7
2014,1,12,8,30,8.4,154,1.5,61.660000000000004,5.2
2014,1,12,9,30,11.9,340,2.6,52.76,5.4
2014,1,12,10,30,15.4,495,4,46.45,6.6000000000000005
2014,1,12,11,30,17.900000000000002,598,3.3000000000000003,37.77,7.7
2014,1,12,12,30,19,634,3.1,34.78,7.9
2014,1,12,13,30,19.200000000000003,607,3.3000000000000003,34.95,7.800000000000001
2014,1,12,14,30,18.400000000000002,386,4.1000000000000005,38.71,7.300000000000001
2014,1,12,15,30,17,246,5.300000000000001,46.11,6.800000000000001
2014,1,12,16,30,15.5,182,6.6000000000000005,55.43,6.300000000000001
2014,1,12,17,30,14.5,9,7.800000000000001,64.16,6
2014,1,12,18,30,14,0,9,71.81,6
2014,1,12,19,30,13.8,0,10,77.71000000000001,6.300000000000001
2014,1,12,20,30,13.700000000000001,0,10.700000000000001,82.21000000000001,6.6000000000000005
2014,1,12,21,30,13.600000000000001,0,11.200000000000001,85.26,7
2014,1,12,22,30,13.5,0,11.4,87.09,7.2
2014,1,12,23,30,13.4,0,11.700000000000001,89.45,6.800000000000001
2014,1,13,0,30,13.200000000000001,0,12,92.61,5.6000000000000005
2014,1,13,1,30,12.600000000000001,0,12.100000000000001,96.7,4
2014,1,13,2,30,11.8,0,11.8,100,3.1
2014,1,13,3,30,10.600000000000001,0,10.600000000000001,100,3.2
2014,1,13,4,30,9.1,0,8.4,95.11,3.9000000000000004
2014,1,13,5,30,7.5,0,4.9,83.42,4.3
2014,1,13,6,30,6.4,0,2.5,75.92,4.2
2014,1,13,7,30,6.7,0,1.6,70.12,4.5
2014,1,13,8,30,8.700000000000001,156,1.7000000000000002,61.38,5.2
2014,1,13,9,30,11.3,346,1.3,50.160000000000004,6.1000000000000005
2014,1,13,10,30,13.4,501,0,39.72,6.7
2014,1,13,11,30,14.8,604,-0.5,34.97,6.800000000000001
2014,1,13,12,30,15.700000000000001,645,-0.8,32.36,6.800000000000001
2014,1,13,13,30,15.9,618,-1.2000000000000002,30.970000000000002,6.5
2014,1,13,14,30,15.700000000000001,530,-1.6,30.54,6
2014,1,13,15,30,14.700000000000001,383,-1.7000000000000002,32.29,4.7
2014,1,13,16,30,11.600000000000001,198,-0.5,43.31,2.9000000000000004
2014,1,13,17,30,8.5,22,1.1,59.67,1.9000000000000001
2014,1,13,18,30,7.1000000000000005,0,0.8,64.41,1.7000000000000002
2014,1,13,19,30,6.4,0,0.5,65.8,1.6
2014,1,13,20,30,5.7,0,-0.1,66.15,1.6
2014,1,13,21,30,5.1000000000000005,0,-0.8,65.59,1.6
2014,1,13,22,30,4.800000000000001,0,-1.6,63.410000000000004,1.5
2014,1,13,23,30,4.4,0,-2.3000000000000003,61.7,1.5
2014,1,14,0,30,4,0,-2.9000000000000004,60.74,1.6
2014,1,14,1,30,3.3000000000000003,0,-3.2,62.21,1.6
2014,1,14,2,30,2.7,0,-3.4000000000000004,64.31,1.7000000000000002
2014,1,14,3,30,2.2,0,-3.5,65.96000000000001,1.9000000000000001
2014,1,14,4,30,1.9000000000000001,0,-3.7,66.34,2.2
2014,1,14,5,30,1.6,0,-3.9000000000000004,66.92,2.4000000000000004
2014,1,14,6,30,1.2000000000000002,0,-3.9000000000000004,68.71000000000001,2.3000000000000003
2014,1,14,7,30,2.5,0,-3.7,63.730000000000004,2.8000000000000003
2014,1,14,8,30,5.300000000000001,159,-3.3000000000000003,53.67,3
2014,1,14,9,30,8.200000000000001,348,-2.2,47.77,2.3000000000000003
2014,1,14,10,30,11.8,505,0.4,45.56,2.1
2014,1,14,11,30,14.9,605,0.6000000000000001,37.81,2.7
2014,1,14,12,30,16.6,646,0.30000000000000004,33.2,3.5
2014,1,14,13,30,16.900000000000002,613,0.8,33.61,4.3
2014,1,14,14,30,16.3,521,1.8,37.65,5.300000000000001
2014,1,14,15,30,14.5,352,3.2,46.53,6.2
2014,1,14,16,30,11.9,114,4.6000000000000005,60.81,6.6000000000000005
2014,1,14,17,30,9.700000000000001,9,5,72.43,6.2
2014,1,14,18,30,8.6,0,4.6000000000000005,75.9,4.800000000000001
2014,1,14,19,30,7.7,0,3.6,75.14,3.7
2014,1,14,20,30,6.5,0,2.3000000000000003,74.52,3.6
2014,1,14,21,30,5,0,0.30000000000000004,71.72,3.7
2014,1,14,22,30,3.5,0,-1.3,71,3.4000000000000004
2014,1,14,23,30,2.2,0,-2.4000000000000004,71.45,3.1
2014,1,15,0,30,1.1,0,-3.1,73.53,2.9000000000000004
2014,1,15,1,30,0.2,0,-3.5,76.18,2.7
2014,1,15,2,30,-0.4,0,-4,76.63,2.7
2014,1,15,3,30,-0.7000000000000001,0,-4.4,75.89,2.8000000000000003
2014,1,15,4,30,-0.8,0,-4.7,75.01,3.2
2014,1,15,5,30,-1,0,-4.9,74.96000000000001,3.3000000000000003
2014,1,15,6,30,-1.2000000000000002,0,-4.9,75.92,3.1
2014,1,15,7,30,-0.2,0,-4.9,70.86,3.4000000000000004
2014,1,15,8,30,2.1,116,-4.6000000000000005,61.17,3.5
2014,1,15,9,30,4.9,348,-4.2,51.71,3.4000000000000004
2014,1,15,10,30,7.9,503,-4.7,40.46,3.7
2014,1,15,11,30,9.9,604,-4.9,34.83,4
2014,1,15,12,30,11,641,-4.800000000000001,32.7,4
2014,1,15,13,30,11.600000000000001,616,-4.5,32.13,3.7
2014,1,15,14,30,11.9,524,-4,32.61,3.2
2014,1,15,15,30,11.4,379,-3.5,35.01,2
2014,1,15,16,30,10.100000000000001,196,1.4000000000000001,54.92,0.9
2014,1,15,17,30,8.6,25,-1.6,48.58,0.9
2014,1,15,18,30,6.7,0,-1.9000000000000001,54.35,1.3
2014,1,15,19,30,5.4,0,-0.7000000000000001,64.83,1.6
2014,1,15,20,30,4.9,0,-0.6000000000000001,67.39,2
2014,1,15,21,30,4.5,0,-1.3,65.81,2.8000000000000003
2014,1,15,22,30,4.3,0,-1.7000000000000002,64.86,3.5
2014,1,15,23,30,3.7,0,-1.6,68.34,3.9000000000000004
2014,1,16,0,30,3,0,-1.2000000000000002,74.11,3.9000000000000004
2014,1,16,1,30,2.4000000000000004,0,-0.8,79.16,3.8000000000000003
2014,1,16,2,30,1.9000000000000001,0,-0.6000000000000001,83.3,3.4000000000000004
2014,1,16,3,30,1.3,0,-0.4,88.55,2.8000000000000003
2014,1,16,4,30,0.9,0,-0.1,92.84,2.5
2014,1,16,5,30,0.7000000000000001,0,0.2,96.28,2.4000000000000004
2014,1,16,6,30,0.8,0,0.30000000000000004,96.56,2.4000000000000004
2014,1,16,7,30,2.6,0,0.1,83.68,3.1
2014,1,16,8,30,5.4,112,0.1,68.66,3.5
2014,1,16,9,30,8.4,230,0.6000000000000001,57.89,3.5
2014,1,16,10,30,11.3,329,1.1,49.35,3.8000000000000003
2014,1,16,11,30,13.5,492,1.4000000000000001,43.660000000000004,4.2
2014,1,16,12,30,15.100000000000001,643,1.5,39.87,4.5
2014,1,16,13,30,15.9,519,1.5,37.86,4.3
2014,1,16,14,30,15.9,386,1.4000000000000001,37.35,3.7
2014,1,16,15,30,14.5,314,2.4000000000000004,44.04,2.6
2014,1,16,16,30,11.4,132,4.6000000000000005,62.96,1.9000000000000001
2014,1,16,17,30,8.700000000000001,28,2.4000000000000004,64.74,2
2014,1,16,18,30,7.300000000000001,0,0.8,63.370000000000005,2.2
2014,1,16,19,30,6.4,0,-0.5,61.22,2.5
2014,1,16,20,30,5.5,0,-1.6,60.230000000000004,2.6
2014,1,16,21,30,4.9,0,-2.5,58.59,2.7
2014,1,16,22,30,4.5,0,-3.3000000000000003,56.81,3
2014,1,16,23,30,4.2,0,-3.9000000000000004,55.75,3.4000000000000004
2014,1,17,0,30,3.9000000000000004,0,-4.1000000000000005,55.93,3.7
2014,1,17,1,30,3.5,0,-4,57.77,3.9000000000000004
2014,1,17,2,30,3.1,0,-4,59.65,3.8000000000000003
