Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,447515,-,-,-,31.77,-106.5,-7,1264,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Dew Point,GHI,Wind Speed,Relative Humidity
2014,1,7,6,30,-4.1000000000000005,-10.8,0,1.3,59.61
2014,1,7,7,30,-2.2,-10.5,51,1.9000000000000001,52.93
2014,1,7,8,30,0.6000000000000001,-10.3,244,2.2,44
2014,1,7,9,30,4,-9.3,429,1.6,37.21
2014,1,7,10,30,6.9,-8.8,570,1.3,31.66
2014,1,7,11,30,8.5,-8.700000000000001,652,1.1,28.61
2014,1,7,12,30,9.5,-8.4,666,1,27.5
2014,1,7,13,30,10.100000000000001,-8.3,607,1.1,26.62
2014,1,7,14,30,10.200000000000001,-8.4,490,1.2000000000000002,26.25
2014,1,7,15,30,9,-8.3,322,1,28.560000000000002
2014,1,7,16,30,7,-6.9,125,0.7000000000000001,36.47
2014,1,7,17,30,5.800000000000001,-8.4,0,0.7000000000000001,35.36
2014,1,7,18,30,5.2,-8.6,0,0.7000000000000001,36.13
2014,1,7,19,30,4.7,-9,0,0.6000000000000001,36.33
2014,1,7,20,30,4.1000000000000005,-9.1,0,0.7000000000000001,37.6
2014,1,7,21,30,3.3000000000000003,-9,0,1,39.980000000000004
2014,1,7,22,30,2.8000000000000003,-8.6,0,1.2000000000000002,42.89
2014,1,7,23,30,2.5,-7.9,0,1.3,46.17
2014,1,8,0,30,2.6,-7.2,0,1.2000000000000002,48.38
2014,1,8,1,30,2.8000000000000003,-6.7,0,1.1,49.71
2014,1,8,2,30,3,-6.4,0,1,49.96
2014,1,8,3,30,3,-6.300000000000001,0,1,50.45
2014,1,8,4,30,2.7,-6.2,0,1,51.84
2014,1,8,5,30,2.5,-6.300000000000001,0,1,52.47
2014,1,8,6,30,2.4000000000000004,-6.4,0,0.9,52.29
2014,1,8,7,30,3.8000000000000003,-6.5,47,1.1,46.910000000000004
2014,1,8,8,30,6.5,-6.2,235,1.3,39.85
2014,1,8,9,30,9.3,-6.4,420,1.6,32.5
2014,1,8,10,30,12.200000000000001,-6.7,421,2.6,26.17
2014,1,8,11,30,14.700000000000001,-7.6000000000000005,641,4,20.75
2014,1,8,12,30,16.1,-8.8,656,4.6000000000000005,17.27
2014,1,8,13,30,16.7,-9.3,603,4.5,15.91
2014,1,8,14,30,16.6,-9.4,487,4,15.94
2014,1,8,15,30,14.4,-8.3,322,2.5,19.95
2014,1,8,16,30,11.100000000000001,-4.9,126,1.5,32.27
2014,1,8,17,30,9.200000000000001,-7.300000000000001,0,1.5,30.490000000000002
2014,1,8,18,30,8.4,-7.9,0,1.4000000000000001,30.740000000000002
2014,1,8,19,30,7.5,-8.3,0,1.3,31.76
2014,1,8,20,30,6.7,-8.5,0,1.2000000000000002,32.78
2014,1,8,21,30,6,-8.9,0,1,33.5
2014,1,8,22,30,5.1000000000000005,-8.9,0,1,35.57
2014,1,8,23,30,4,-8.8,0,1.1,38.72
2014,1,9,0,30,3.1,-8.8,0,1.1,41.45
2014,1,9,1,30,2.5,-8.8,0,1.1,43.19
2014,1,9,2,30,2.2,-8.9,0,1.1,43.76
2014,1,9,3,30,2.1,-9,0,1.1,43.75
2014,1,9,4,30,1.9000000000000001,-9,0,1.1,44.26
2014,1,9,5,30,1.4000000000000001,-9,0,1.2000000000000002,45.97
2014,1,9,6,30,1.1,-8.9,0,1.3,47.31
2014,1,9,7,30,2.8000000000000003,-8.4,49,1.6,43.4
2014,1,9,8,30,5.7,-7.4,106,2.3000000000000003,38.37
2014,1,9,9,30,8.700000000000001,-7.6000000000000005,283,2.7,30.86
2014,1,9,10,30,12.3,-7.2,566,3.3000000000000003,24.92
2014,1,9,11,30,14.8,-7.7,507,4.1000000000000005,20.46
2014,1,9,12,30,15.600000000000001,-7.7,395,4.3,19.46
2014,1,9,13,30,15.5,-7.7,429,4,19.580000000000002
2014,1,9,14,30,15.100000000000001,-7.7,339,3.1,20.07
2014,1,9,15,30,13.3,-5.6000000000000005,231,1.7000000000000002,26.35
2014,1,9,16,30,11.4,-3.8000000000000003,65,1.1,34.44
2014,1,9,17,30,10.5,-5.9,0,1.1,31.150000000000002
2014,1,9,18,30,9.5,-6,0,1.5,33.08
2014,1,9,19,30,8.6,-5.800000000000001,0,2.4000000000000004,35.67
2014,1,9,20,30,8.200000000000001,-5.2,0,3.7,38.39
2014,1,9,21,30,7.6000000000000005,-3.3000000000000003,0,4.5,46.14
2014,1,9,22,30,6.7,-0.8,0,4.2,58.92
2014,1,9,23,30,5.7,0.9,0,3.5,71.05
2014,1,10,0,30,4.7,1.8,0,3,81.42
2014,1,10,1,30,3.5,2.2,0,2.6,91.23
2014,1,10,2,30,2.4000000000000004,2.1,0,2.5,98.10000000000001
2014,1,10,3,30,1.6,1.6,0,2.5,100
2014,1,10,4,30,0.8,0.8,0,2.6,100
2014,1,10,5,30,0.30000000000000004,0,0,2.7,97.83
2014,1,10,6,30,0.4,-0.9,0,2.9000000000000004,90.88
2014,1,10,7,30,2.1,-1.6,48,3.5,76.74
2014,1,10,8,30,5.1000000000000005,-1.9000000000000001,240,3.8000000000000003,60.4
2014,1,10,9,30,9.1,-2.3000000000000003,425,4.6000000000000005,44.65
2014,1,10,10,30,12.5,-5.5,567,5.800000000000001,28.07
2014,1,10,11,30,14.200000000000001,-7.2,650,6,22.04
2014,1,10,12,30,15.200000000000001,-7.300000000000001,666,6,20.54
2014,1,10,13,30,15.700000000000001,-7.1000000000000005,614,6,20.16
2014,1,10,14,30,15.600000000000001,-6.9,497,5.800000000000001,20.64
2014,1,10,15,30,14,-6.6000000000000005,326,4.4,23.43
2014,1,10,16,30,10.600000000000001,-5.300000000000001,131,3.1,32.35
2014,1,10,17,30,8.200000000000001,-5.4,0,3.2,37.75
2014,1,10,18,30,7.5,-5.5,0,3.5,39.18
2014,1,10,19,30,6.7,-5.4,0,3.6,41.63
2014,1,10,20,30,5.7,-5.300000000000001,0,3.5,45
2014,1,10,21,30,4.6000000000000005,-5.2,0,3.1,49.03
2014,1,10,22,30,3.5,-5.1000000000000005,0,2.5,53.35
2014,1,10,23,30,2.6,-5.1000000000000005,0,2.1,56.76
2014,1,11,0,30,1.9000000000000001,-5.2,0,1.8,59.24
2014,1,11,1,30,1.4000000000000001,-5.300000000000001,0,1.6,60.870000000000005
2014,1,11,2,30,1,-5.5,0,1.5,62.01
2014,1,11,3,30,0.7000000000000001,-5.6000000000000005,0,1.5,62.65
2014,1,11,4,30,0.5,-5.7,0,1.5,62.97
2014,1,11,5,30,0.30000000000000004,-5.9,0,1.5,63.32
2014,1,11,6,30,0.7000000000000001,-6,0,1.4000000000000001,60.93
2014,1,11,7,30,3.2,-5.9,49,1.8,51.300000000000004
2014,1,11,8,30,6.6000000000000005,-5.5,239,2.1,41.6
2014,1,11,9,30,10.100000000000001,-5.300000000000001,422,2,33.47
2014,1,11,10,30,13.700000000000001,-5.1000000000000005,564,2,26.77
2014,1,11,11,30,15.9,-5.300000000000001,649,2.1,22.93
2014,1,11,12,30,17,-5.2,665,2.2,21.44
2014,1,11,13,30,17.400000000000002,-5.2,613,2.3000000000000003,20.93
2014,1,11,14,30,17.2,-5.2,498,2.1,21.19
2014,1,11,15,30,15.700000000000001,-5,331,1.4000000000000001,23.76
2014,1,11,16,30,13.4,-2.4000000000000004,135,0.9,33.27
2014,1,11,17,30,12.200000000000001,-5,0,0.7000000000000001,29.8
2014,1,11,18,30,11.5,-5.5,0,0.5,30.060000000000002
2014,1,11,19,30,10.600000000000001,-5.800000000000001,0,0.7000000000000001,31.19
2014,1,11,20,30,9.1,-6,0,1.1,33.95
2014,1,11,21,30,7.300000000000001,-6,0,1.4000000000000001,38.17
2014,1,11,22,30,5.6000000000000005,-6.2,0,1.5,42.51
2014,1,11,23,30,4.2,-6.300000000000001,0,1.6,46.34
2014,1,12,0,30,3.1,-6.4,0,1.6,49.74
2014,1,12,1,30,2.3000000000000003,-6.4,0,1.6,52.480000000000004
2014,1,12,2,30,1.8,-6.4,0,1.7000000000000002,54.71
2014,1,12,3,30,1.5,-6.2,0,1.7000000000000002,56.52
2014,1,12,4,30,1.2000000000000002,-6,0,1.7000000000000002,58.6
2014,1,12,5,30,0.9,-5.800000000000001,0,1.7000000000000002,60.7
2014,1,12,6,30,1.2000000000000002,-5.7,0,1.8,59.97
2014,1,12,7,30,3.9000000000000004,-5.5,51,2.7,50.35
2014,1,12,8,30,7.5,-5.2,244,3.4000000000000004,40.28
2014,1,12,9,30,11,-4.800000000000001,426,3.8000000000000003,32.75
2014,1,12,10,30,14.8,-4.4,410,5.1000000000000005,26.18
2014,1,12,11,30,17.5,-4.5,652,6.6000000000000005,21.89
2014,1,12,12,30,18.5,-5,483,7.5,19.87
2014,1,12,13,30,18.6,-5.6000000000000005,478,8.200000000000001,18.88
2014,1,12,14,30,18.1,-5.7,388,8.200000000000001,19.35
2014,1,12,15,30,16.7,-5.1000000000000005,311,7,22
2014,1,12,16,30,13.5,-4.4,139,5,28.63
2014,1,12,17,30,10.4,-3.9000000000000004,0,3.7,36.38
2014,1,12,18,30,9,-3.9000000000000004,0,3.6,40.06
2014,1,12,19,30,8,-4,0,3.7,42.44
2014,1,12,20,30,6.9,-4.2,0,3.6,45.13
2014,1,12,21,30,5.9,-4.6000000000000005,0,3.6,47.01
2014,1,12,22,30,4.800000000000001,-5.4,0,3.4000000000000004,47.56
2014,1,12,23,30,3.5,-6.5,0,3,47.85
2014,1,13,0,30,2.1,-7.6000000000000005,0,2.7,48.59
2014,1,13,1,30,1.1,-8.6,0,2.6,48.46
2014,1,13,2,30,0.4,-9.3,0,2.5,48.27
2014,1,13,3,30,-0.2,-9.700000000000001,0,2.5,48.64
2014,1,13,4,30,-0.6000000000000001,-10,0,2.4000000000000004,48.96
2014,1,13,5,30,-1.2000000000000002,-10.3,0,2.3000000000000003,50.14
2014,1,13,6,30,-0.9,-10.5,0,2.2,48.2
2014,1,13,7,30,1.7000000000000002,-10.3,54,2.9000000000000004,40.62
2014,1,13,8,30,5.300000000000001,-10.100000000000001,250,4.2,32.07
2014,1,13,9,30,8.1,-11.3,439,5,23.95
2014,1,13,10,30,10.200000000000001,-12.100000000000001,585,4.9,19.47
2014,1,13,11,30,11.8,-12.3,670,4.4,17.35
2014,1,13,12,30,13,-12.100000000000001,687,4.1000000000000005,16.19
2014,1,13,13,30,13.700000000000001,-12,635,3.8000000000000003,15.64
2014,1,13,14,30,13.700000000000001,-11.9,519,3.4000000000000004,15.74
2014,1,13,15,30,12.100000000000001,-11.8,348,2.3000000000000003,17.7
2014,1,13,16,30,9.1,-7.6000000000000005,147,1.4000000000000001,29.87
2014,1,13,17,30,7,-9.9,0,1.5,28.85
2014,1,13,18,30,6.1000000000000005,-10.600000000000001,0,1.5,29.07
2014,1,13,19,30,5.300000000000001,-11.100000000000001,0,1.6,29.45
2014,1,13,20,30,4.1000000000000005,-11.5,0,1.7000000000000002,31.220000000000002
2014,1,13,21,30,2.9000000000000004,-11.3,0,1.8,34.32
2014,1,13,22,30,1.9000000000000001,-10.9,0,1.8,38.25
2014,1,13,23,30,1.1,-10.100000000000001,0,1.9000000000000001,42.9
2014,1,14,0,30,0.4,-9.3,0,2,48.22
2014,1,14,1,30,-0.30000000000000004,-8.6,0,1.9000000000000001,53.42
2014,1,14,2,30,-0.8,-8.200000000000001,0,1.7000000000000002,57.08
2014,1,14,3,30,-1.1,-8.1,0,1.7000000000000002,59.18
2014,1,14,4,30,-1.4000000000000001,-8,0,1.8,60.83
2014,1,14,5,30,-1.7000000000000002,-7.9,0,1.8,62.38
2014,1,14,6,30,-1.2000000000000002,-7.9,0,1.8,60.34
2014,1,14,7,30,1.6,-7.7,52,2.3000000000000003,50.2
2014,1,14,8,30,5.4,-7.2,247,3.1,39.94
2014,1,14,9,30,8.8,-6.6000000000000005,436,4.5,32.99
2014,1,14,10,30,11.9,-6.800000000000001,580,5.6000000000000005,26.51
2014,1,14,11,30,13.9,-8,665,5.1000000000000005,21.1
2014,1,14,12,30,14.9,-9,682,4.4,18.330000000000002
2014,1,14,13,30,15.3,-9.4,631,4,17.28
2014,1,14,14,30,15.100000000000001,-9.4,515,3.7,17.51
2014,1,14,15,30,13,-9,346,2.5,20.82
2014,1,14,16,30,9.4,-5.4,147,1.5,34.660000000000004
2014,1,14,17,30,7,-7,0,1.5,36.300000000000004
2014,1,14,18,30,6.4,-7.300000000000001,0,1.4000000000000001,36.77
2014,1,14,19,30,6.2,-7.6000000000000005,0,1.4000000000000001,36.39
2014,1,14,20,30,5.7,-7.9,0,1.4000000000000001,36.96
2014,1,14,21,30,4.800000000000001,-8.1,0,1.4000000000000001,38.78
2014,1,14,22,30,3.6,-8.200000000000001,0,1.5,41.76
2014,1,14,23,30,2.4000000000000004,-8.3,0,1.6,45.18
2014,1,15,0,30,1.3,-8.4,0,1.6,48.46
2014,1,15,1,30,0.4,-8.5,0,1.7000000000000002,51.25
2014,1,15,2,30,-0.4,-8.5,0,1.9000000000000001,54.22
2014,1,15,3,30,-1,-8.4,0,2.3000000000000003,57.4
2014,1,15,4,30,-1.6,-7.9,0,2.5,62.04
2014,1,15,5,30,-2.3000000000000003,-7.2,0,2.4000000000000004,68.89
2014,1,15,6,30,-2,-6.7,0,2.3000000000000003,70.25
2014,1,15,7,30,0.2,-6.4,51,2.9000000000000004,61.410000000000004
2014,1,15,8,30,3.6,-6.1000000000000005,245,3.1,49.14
2014,1,15,9,30,7.300000000000001,-6,433,2.5,38.4
2014,1,15,10,30,10.8,-6.800000000000001,576,1.9000000000000001,28.43
2014,1,15,11,30,13.100000000000001,-8,662,1.6,22.3
2014,1,15,12,30,14.3,-8.200000000000001,680,2,20.240000000000002
2014,1,15,13,30,14.9,-8.200000000000001,630,2.5,19.48
2014,1,15,14,30,14.700000000000001,-8.1,514,2.7,20
2014,1,15,15,30,13.100000000000001,-7.6000000000000005,346,1.9000000000000001,23.01
2014,1,15,16,30,10.5,-4.6000000000000005,147,1,34.19
2014,1,15,17,30,9.1,-6.6000000000000005,0,1,32.38
2014,1,15,18,30,8.1,-7.1000000000000005,0,1.1,33.410000000000004
2014,1,15,19,30,6.9,-7.2,0,1.4000000000000001,35.800000000000004
2014,1,15,20,30,5.7,-7.5,0,1.6,38.22
2014,1,15,21,30,4.7,-7.7,0,1.7000000000000002,40.34
2014,1,15,22,30,3.8000000000000003,-7.7,0,1.7000000000000002,42.76
2014,1,15,23,30,2.8000000000000003,-7.6000000000000005,0,1.8,46.17
2014,1,16,0,30,2,-7.4,0,1.8,49.84
2014,1,16,1,30,1.3,-7,0,1.9000000000000001,53.99
2014,1,16,2,30,0.7000000000000001,-6.7,0,1.9000000000000001,57.72
2014,1,16,3,30,0.2,-6.6000000000000005,0,1.9000000000000001,60.36
2014,1,16,4,30,-0.4,-6.7,0,1.9000000000000001,62.65
2014,1,16,5,30,-1,-7,0,1.9000000000000001,63.97
