Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,694093,-,-,-,31.53,-97.14,-6,143,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,Relative Humidity,Wind Speed,Dew Point
2014,1,5,10,30,2.7,503,48.4,7.7,-7.1000000000000005
2014,1,5,11,30,4,614,44.53,7.6000000000000005,-7
2014,1,5,12,30,5.1000000000000005,654,41.730000000000004,7.6000000000000005,-6.9
2014,1,5,13,30,5.7,624,40.550000000000004,7.5,-6.7
2014,1,5,14,30,5.7,530,40.63,7.300000000000001,-6.7
2014,1,5,15,30,4.9,379,42.22,6.9,-6.9
2014,1,5,16,30,3.4000000000000004,191,45.76,6,-7.2
2014,1,5,17,30,1.6,19,51.94,5.1000000000000005,-7.2
2014,1,5,18,30,0.30000000000000004,0,57.35,4.7,-7.2
2014,1,5,19,30,-0.6000000000000001,0,60.88,4.800000000000001,-7.2
2014,1,5,20,30,-1.4000000000000001,0,62.01,5.1000000000000005,-7.7
2014,1,5,21,30,-2.4000000000000004,0,62.58,5.300000000000001,-8.6
2014,1,5,22,30,-3.4000000000000004,0,63.18,5.300000000000001,-9.4
2014,1,5,23,30,-4.4,0,63.52,5.1000000000000005,-10.3
2014,1,6,0,30,-5.2,0,63.35,4.800000000000001,-11.100000000000001
2014,1,6,1,30,-5.800000000000001,0,63.410000000000004,4.5,-11.600000000000001
2014,1,6,2,30,-6.300000000000001,0,64.12,4.3,-12
2014,1,6,3,30,-6.7,0,64,4.2,-12.4
2014,1,6,4,30,-7.2,0,63.96,4.1000000000000005,-12.9
2014,1,6,5,30,-7.6000000000000005,0,63.08,4.2,-13.4
2014,1,6,6,30,-7.800000000000001,0,61.46,4.1000000000000005,-13.9
2014,1,6,7,30,-7.6000000000000005,0,58.92,4,-14.3
2014,1,6,8,30,-6.6000000000000005,115,54.17,4,-14.3
2014,1,6,9,30,-5.1000000000000005,244,49.04,3.7,-14.200000000000001
2014,1,6,10,30,-3.4000000000000004,403,44.7,3.6,-13.700000000000001
2014,1,6,11,30,-1.9000000000000001,483,41.29,3.5,-13.3
2014,1,6,12,30,-0.7000000000000001,578,38.44,3.5,-13.100000000000001
2014,1,6,13,30,0,553,36.79,3.4000000000000004,-13
2014,1,6,14,30,0.1,441,36.85,3,-12.9
2014,1,6,15,30,-0.30000000000000004,321,38.37,2.3000000000000003,-12.8
2014,1,6,16,30,-1.7000000000000002,163,47.59,1.3,-11.4
2014,1,6,17,30,-2.7,11,62.28,0.7000000000000001,-8.9
2014,1,6,18,30,-2.6,0,54.58,0.5,-10.5
2014,1,6,19,30,-2.8000000000000003,0,51.61,0.5,-11.4
2014,1,6,20,30,-3.5,0,58.620000000000005,0.7000000000000001,-10.4
2014,1,6,21,30,-4.1000000000000005,0,65.45,0.9,-9.600000000000001
2014,1,6,22,30,-4.4,0,68.95,1,-9.200000000000001
2014,1,6,23,30,-4.7,0,69.76,1.2000000000000002,-9.4
2014,1,7,0,30,-4.7,0,68.24,1.5,-9.700000000000001
2014,1,7,1,30,-4.800000000000001,0,67.58,1.7000000000000002,-9.9
2014,1,7,2,30,-4.800000000000001,0,67.82000000000001,1.7000000000000002,-9.8
2014,1,7,3,30,-4.9,0,69.96000000000001,1.7000000000000002,-9.5
2014,1,7,4,30,-4.9,0,71.8,1.6,-9.200000000000001
2014,1,7,5,30,-4.9,0,73.63,1.5,-8.9
2014,1,7,6,30,-4.9,0,74.54,1.7000000000000002,-8.700000000000001
2014,1,7,7,30,-3.9000000000000004,0,68.97,2.4000000000000004,-8.8
2014,1,7,8,30,-1.5,164,56.72,3.4000000000000004,-9
2014,1,7,9,30,1.3,354,42.79,3.9000000000000004,-10
2014,1,7,10,30,3.3000000000000003,511,37.19,4,-10
2014,1,7,11,30,4.800000000000001,615,34.75,4.1000000000000005,-9.5
2014,1,7,12,30,5.9,654,33.45,4.2,-9
2014,1,7,13,30,6.5,626,33.06,4.3,-8.6
2014,1,7,14,30,6.6000000000000005,529,33.82,4.3,-8.200000000000001
2014,1,7,15,30,5.6000000000000005,380,37.410000000000004,3.7,-7.800000000000001
2014,1,7,16,30,2.7,191,50.71,2.8000000000000003,-6.5
2014,1,7,17,30,0.4,20,63.28,2.6,-5.800000000000001
2014,1,7,18,30,0,0,64.48,3,-5.9
2014,1,7,19,30,-0.30000000000000004,0,67.27,3.2,-5.6000000000000005
2014,1,7,20,30,-0.7000000000000001,0,71.16,3.2,-5.300000000000001
2014,1,7,21,30,-1,0,74.92,3,-4.9
2014,1,7,22,30,-1.1,0,77.95,2.9000000000000004,-4.5
2014,1,7,23,30,-1.1,0,80.38,3.1,-4
2014,1,8,0,30,-1,0,82.51,3.3000000000000003,-3.6
2014,1,8,1,30,-0.7000000000000001,0,84.25,3.4000000000000004,-3
2014,1,8,2,30,-0.30000000000000004,0,86.12,3.5,-2.3000000000000003
2014,1,8,3,30,0.4,0,87.47,3.5,-1.4000000000000001
2014,1,8,4,30,1.1,0,88.89,3.5,-0.5
2014,1,8,5,30,1.6,0,90.64,3.5,0.2
2014,1,8,6,30,2.2,0,91.28,3.6,0.9
2014,1,8,7,30,2.9000000000000004,0,91.8,3.6,1.7000000000000002
2014,1,8,8,30,3.9000000000000004,23,91.07000000000001,3.7,2.6
2014,1,8,9,30,5.1000000000000005,26,90.31,4,3.6
2014,1,8,10,30,6.4,27,89.94,4.2,4.9
2014,1,8,11,30,7.7,11,90.16,4.4,6.2
2014,1,8,12,30,8.8,110,91.11,4.3,7.4
2014,1,8,13,30,9.4,75,93.47,3.9000000000000004,8.4
2014,1,8,14,30,9.9,61,94.37,3.8000000000000003,9
2014,1,8,15,30,10.200000000000001,71,95.67,3.6,9.5
2014,1,8,16,30,10,48,99.39,3.3000000000000003,9.9
2014,1,8,17,30,9.600000000000001,7,100,3.2,9.600000000000001
2014,1,8,18,30,9.4,0,100,3.2,9.4
2014,1,8,19,30,9.200000000000001,0,100,3.1,9.200000000000001
2014,1,8,20,30,9.1,0,100,3.1,9.1
2014,1,8,21,30,9.1,0,100,3,9.1
2014,1,8,22,30,9.200000000000001,0,100,2.8000000000000003,9.200000000000001
2014,1,8,23,30,9.3,0,100,2.5,9.3
2014,1,9,0,30,9.200000000000001,0,100,2,9.200000000000001
2014,1,9,1,30,9,0,100,1.7000000000000002,9
2014,1,9,2,30,8.700000000000001,0,100,1.5,8.700000000000001
2014,1,9,3,30,8.200000000000001,0,100,1.3,8.200000000000001
2014,1,9,4,30,7.5,0,100,1.2000000000000002,7.5
2014,1,9,5,30,6.9,0,100,1.1,6.9
2014,1,9,6,30,6.4,0,100,1.2000000000000002,6.4
2014,1,9,7,30,6.5,0,98.15,1.7000000000000002,6.2
2014,1,9,8,30,7.1000000000000005,143,94.09,2.1,6.2
2014,1,9,9,30,8.1,114,90.24,2.1,6.6000000000000005
2014,1,9,10,30,9.600000000000001,165,85.14,2.1,7.2
2014,1,9,11,30,11.100000000000001,165,79.9,1.9000000000000001,7.800000000000001
2014,1,9,12,30,12.700000000000001,215,74.22,1.7000000000000002,8.200000000000001
2014,1,9,13,30,14.200000000000001,151,70.97,1.8,9
2014,1,9,14,30,15.100000000000001,132,69.96000000000001,2,9.700000000000001
2014,1,9,15,30,15.200000000000001,82,72.05,1.4000000000000001,10.200000000000001
2014,1,9,16,30,13.9,39,85.33,0.7000000000000001,11.5
2014,1,9,17,30,12.100000000000001,21,88.61,0.8,10.3
2014,1,9,18,30,11,0,95.03,1,10.200000000000001
2014,1,9,19,30,10.700000000000001,0,99.48,1.3,10.600000000000001
2014,1,9,20,30,10.8,0,100,1.6,10.8
2014,1,9,21,30,11.3,0,100,2.1,11.3
2014,1,9,22,30,12,0,100,2.6,12
2014,1,9,23,30,12.700000000000001,0,100,3.4000000000000004,12.700000000000001
2014,1,10,0,30,13.4,0,99.37,4.1000000000000005,13.3
2014,1,10,1,30,13.9,0,98.15,4.7,13.600000000000001
2014,1,10,2,30,14.3,0,97.38,4.9,13.9
2014,1,10,3,30,14.5,0,97.25,4.7,14.100000000000001
2014,1,10,4,30,14.4,0,98.2,4.3,14.100000000000001
2014,1,10,5,30,14.5,0,97.26,4.3,14.100000000000001
2014,1,10,6,30,14.600000000000001,0,97.12,4.4,14.100000000000001
2014,1,10,7,30,14.8,0,96.31,4.5,14.200000000000001
2014,1,10,8,30,15.3,22,94.68,4.6000000000000005,14.5
2014,1,10,9,30,15.9,107,93.56,4.7,14.9
2014,1,10,10,30,16.5,260,92.66,4.6000000000000005,15.3
2014,1,10,11,30,17.1,175,91.39,4.4,15.700000000000001
2014,1,10,12,30,17.7,363,90.06,4.3,16
2014,1,10,13,30,18.400000000000002,437,87.96000000000001,4.3,16.400000000000002
2014,1,10,14,30,18.8,242,87.82000000000001,4,16.7
2014,1,10,15,30,18.7,178,89.41,3.5,16.900000000000002
2014,1,10,16,30,17.6,57,94.17,2.8000000000000003,16.7
2014,1,10,17,30,16.2,10,96.98,2.6,15.700000000000001
2014,1,10,18,30,15.5,0,94.98,2.8000000000000003,14.700000000000001
2014,1,10,19,30,14.600000000000001,0,92.82000000000001,3,13.5
2014,1,10,20,30,13,0,91.62,3.1,11.700000000000001
2014,1,10,21,30,10.9,0,90.03,2.7,9.3
2014,1,10,22,30,8.9,0,88.77,2.1,7.1000000000000005
2014,1,10,23,30,7.300000000000001,0,88.03,1.6,5.4
2014,1,11,0,30,6.300000000000001,0,86.81,1.2000000000000002,4.3
2014,1,11,1,30,5.7,0,85.32000000000001,1,3.4000000000000004
2014,1,11,2,30,5.1000000000000005,0,85.84,1,2.9000000000000004
2014,1,11,3,30,4.4,0,88.62,1.2000000000000002,2.7
2014,1,11,4,30,3.9000000000000004,0,90.47,1.5,2.5
2014,1,11,5,30,3.6,0,89.98,1.8,2.1
2014,1,11,6,30,3.4000000000000004,0,87.2,1.8,1.5
2014,1,11,7,30,5,0,74.17,2.2,0.8
2014,1,11,8,30,8.1,166,61.22,2.5,1.1
2014,1,11,9,30,11.100000000000001,359,49.79,2,1
2014,1,11,10,30,14.700000000000001,518,45.08,1.8,2.9000000000000004
2014,1,11,11,30,17.900000000000002,623,32.39,2.2,1.1
2014,1,11,12,30,19.400000000000002,662,24.92,2.7,-1.2000000000000002
2014,1,11,13,30,19.900000000000002,636,24.05,2.7,-1.3
2014,1,11,14,30,19.700000000000003,544,25.27,2.3000000000000003,-0.7000000000000001
2014,1,11,15,30,18.2,396,32.97,1.6,1.6
2014,1,11,16,30,15.700000000000001,209,59.39,1.2000000000000002,7.800000000000001
2014,1,11,17,30,14.3,28,45.9,1.2000000000000002,2.8000000000000003
2014,1,11,18,30,14.5,0,37.730000000000004,0.9,0.2
2014,1,11,19,30,14.8,0,32.85,0.5,-1.4000000000000001
2014,1,11,20,30,13.5,0,33.3,0.7000000000000001,-2.3000000000000003
2014,1,11,21,30,11,0,41.93,1.2000000000000002,-1.5
2014,1,11,22,30,8.3,0,54.74,1.5,-0.30000000000000004
2014,1,11,23,30,6.7,0,63.71,1.7000000000000002,0.30000000000000004
2014,1,12,0,30,5.9,0,67.43,1.9000000000000001,0.30000000000000004
2014,1,12,1,30,5.4,0,69.98,2.1,0.4
2014,1,12,2,30,5,0,73.08,2.2,0.6000000000000001
2014,1,12,3,30,4.7,0,76.4,2.4000000000000004,0.9
2014,1,12,4,30,4.6000000000000005,0,78.66,2.6,1.2000000000000002
2014,1,12,5,30,4.6000000000000005,0,79.95,2.8000000000000003,1.4000000000000001
2014,1,12,6,30,4.7,0,80.13,3.1,1.6
2014,1,12,7,30,6.1000000000000005,0,73.53,3.8000000000000003,1.7000000000000002
2014,1,12,8,30,8.9,164,63.190000000000005,4.4,2.3000000000000003
2014,1,12,9,30,12.4,356,53.94,4.6000000000000005,3.3000000000000003
2014,1,12,10,30,15.9,512,46.9,5.6000000000000005,4.6000000000000005
2014,1,12,11,30,18.2,617,38.15,6.7,3.7
2014,1,12,12,30,19,588,36.09,6.9,3.6
2014,1,12,13,30,18.900000000000002,460,38.6,6.6000000000000005,4.5
2014,1,12,14,30,18.3,175,44.62,6,6
2014,1,12,15,30,17.400000000000002,266,53.24,5.5,7.800000000000001
2014,1,12,16,30,16.3,84,63.14,5.1000000000000005,9.3
2014,1,12,17,30,15,12,73.73,4.6000000000000005,10.3
2014,1,12,18,30,13.9,0,83.19,4,11.100000000000001
2014,1,12,19,30,13.3,0,88.82000000000001,4,11.5
2014,1,12,20,30,13.100000000000001,0,91.54,4.4,11.8
2014,1,12,21,30,13.5,0,90.86,5.300000000000001,12
2014,1,12,22,30,14,0,91.68,6,12.700000000000001
2014,1,12,23,30,14.100000000000001,0,94.86,5.9,13.3
2014,1,13,0,30,14.100000000000001,0,97.08,5.1000000000000005,13.600000000000001
2014,1,13,1,30,14.200000000000001,0,97.39,4.6000000000000005,13.8
2014,1,13,2,30,14.100000000000001,0,99.17,4.2,14
2014,1,13,3,30,13.100000000000001,0,100,3.5,13.100000000000001
2014,1,13,4,30,11.600000000000001,0,100,3.4000000000000004,11.600000000000001
2014,1,13,5,30,9.8,0,99.88,4.1000000000000005,9.8
2014,1,13,6,30,8.1,0,84.64,4.5,5.7
2014,1,13,7,30,8,0,70,4.7,2.9000000000000004
2014,1,13,8,30,9.9,164,59.370000000000005,5,2.3000000000000003
2014,1,13,9,30,12.8,356,49.09,5.800000000000001,2.4000000000000004
2014,1,13,10,30,15,518,38.51,6.5,1
2014,1,13,11,30,16.400000000000002,623,32.4,6.6000000000000005,-0.2
2014,1,13,12,30,17.1,672,30.34,6.5,-0.5
2014,1,13,13,30,17.3,645,29.240000000000002,6.300000000000001,-0.8
2014,1,13,14,30,17,553,28.57,5.800000000000001,-1.4000000000000001
2014,1,13,15,30,15.8,405,30.2,4.6000000000000005,-1.7000000000000002
2014,1,13,16,30,12.600000000000001,216,40.79,2.9000000000000004,-0.4
2014,1,13,17,30,9.3,32,57.33,1.9000000000000001,1.3
2014,1,13,18,30,7.800000000000001,0,61.92,1.7000000000000002,1
2014,1,13,19,30,7,0,63.77,1.5,0.6000000000000001
2014,1,13,20,30,6.4,0,63.72,1.5,0
2014,1,13,21,30,6.2,0,61.36,1.4000000000000001,-0.7000000000000001
2014,1,13,22,30,6.4,0,56.39,1.4000000000000001,-1.7000000000000002
2014,1,13,23,30,6.6000000000000005,0,51.04,1.3,-2.8000000000000003
2014,1,14,0,30,6,0,50.35,1.3,-3.6
2014,1,14,1,30,4.7,0,55.11,1.4000000000000001,-3.6
2014,1,14,2,30,3.4000000000000004,0,61.72,1.5,-3.3000000000000003
2014,1,14,3,30,2.6,0,65.82000000000001,1.7000000000000002,-3.2
2014,1,14,4,30,2.3000000000000003,0,66.94,1.9000000000000001,-3.2
2014,1,14,5,30,1.9000000000000001,0,68.54,2,-3.3000000000000003
2014,1,14,6,30,1.8,0,68.83,2,-3.3000000000000003
2014,1,14,7,30,3.5,0,61.75,2.5,-3.2
2014,1,14,8,30,6.7,167,50.660000000000004,2.9000000000000004,-2.8000000000000003
2014,1,14,9,30,9.9,360,43.45,2.7,-2
2014,1,14,10,30,13.4,518,39.78,3.1,0
2014,1,14,11,30,16.1,624,34.35,3.6,0.4
2014,1,14,12,30,17.8,664,31.650000000000002,3.7,0.7000000000000001
2014,1,14,13,30,18.5,639,31.19,3.4000000000000004,1.1
2014,1,14,14,30,18.5,545,32.36,2.9000000000000004,1.6
2014,1,14,15,30,17.2,397,38.77,2.4000000000000004,3
2014,1,14,16,30,14.600000000000001,210,56.29,2.9000000000000004,6
2014,1,14,17,30,12.600000000000001,31,56.5,5.2,4.2
2014,1,14,18,30,11.200000000000001,0,62.58,7.1000000000000005,4.3
2014,1,14,19,30,9.700000000000001,0,73.47,6.800000000000001,5.2
2014,1,14,20,30,8.5,0,77.33,5.300000000000001,4.800000000000001
2014,1,14,21,30,7.300000000000001,0,77.38,4,3.6
2014,1,14,22,30,5.9,0,76.68,3.4000000000000004,2.1
2014,1,14,23,30,4.6000000000000005,0,74.68,3.2,0.5
2014,1,15,0,30,3.5,0,71.35000000000001,3.2,-1.2000000000000002
2014,1,15,1,30,2.4000000000000004,0,70.87,2.9000000000000004,-2.3000000000000003
2014,1,15,2,30,1.5,0,72.42,2.5,-2.9000000000000004
2014,1,15,3,30,0.8,0,74.11,2.2,-3.3000000000000003
2014,1,15,4,30,0.30000000000000004,0,75.09,2.1,-3.6
2014,1,15,5,30,0,0,75.39,2.2,-3.8000000000000003
2014,1,15,6,30,-0.1,0,74.83,2.6,-4
2014,1,15,7,30,1.2000000000000002,0,67.69,3.2,-4.1000000000000005
2014,1,15,8,30,4.2,167,55.11,3.6,-4
2014,1,15,9,30,7.5,361,44.14,3.8000000000000003,-3.9000000000000004
2014,1,15,10,30,10.100000000000001,522,34.02,4.1000000000000005,-5.1000000000000005
2014,1,15,11,30,11.600000000000001,624,30.78,4.3,-5.1000000000000005
2014,1,15,12,30,12.700000000000001,665,29.080000000000002,4.3,-4.9
2014,1,15,13,30,13.4,638,28.92,4,-4.3
2014,1,15,14,30,13.600000000000001,548,30.12,3.4000000000000004,-3.6
2014,1,15,15,30,13.100000000000001,402,32.61,2.1,-3
2014,1,15,16,30,11.9,215,53.52,0.9,2.8000000000000003
2014,1,15,17,30,10.4,34,45.71,0.7000000000000001,-0.8
2014,1,15,18,30,8.200000000000001,0,50.34,1.1,-1.5
2014,1,15,19,30,6.1000000000000005,0,62.83,1.4000000000000001,-0.5
2014,1,15,20,30,5.1000000000000005,0,68.48,1.7000000000000002,-0.2
2014,1,15,21,30,4.800000000000001,0,68.3,2.1,-0.5
2014,1,15,22,30,4.5,0,68.31,2.6,-0.8
2014,1,15,23,30,4.2,0,69.94,2.9000000000000004,-0.8
2014,1,16,0,30,3.6,0,74.68,2.9000000000000004,-0.5
2014,1,16,1,30,2.9000000000000004,0,80.59,2.8000000000000003,-0.1
2014,1,16,2,30,2.4000000000000004,0,84.86,2.7,0.1
2014,1,16,3,30,2,0,87.04,2.5,0.1
2014,1,16,4,30,1.7000000000000002,0,87.35000000000001,2.3000000000000003,-0.2
2014,1,16,5,30,1.5,0,86.83,2.2,-0.5
2014,1,16,6,30,1.5,0,85.18,2.1,-0.7000000000000001
2014,1,16,7,30,3.2,0,75.39,2.7,-0.7000000000000001
