Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,447515,-,-,-,31.77,-106.5,-7,1264,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Dew Point,GHI,Wind Speed,Relative Humidity
2015,1,1,0,30,-1.7000000000000002,-2.5,0,3.9000000000000004,94.31
2015,1,1,1,30,-1.6,-2.2,0,3.2,95.33
2015,1,1,2,30,-1.6,-2.1,0,2.8000000000000003,96.57000000000001
2015,1,1,3,30,-1.6,-1.8,0,2.7,98.27
2015,1,1,4,30,-1.6,-1.7000000000000002,0,2.4000000000000004,99.63
2015,1,1,5,30,-1.7000000000000002,-1.7000000000000002,0,2.2,100
2015,1,1,6,30,-1.6,-1.8,0,2.4000000000000004,98.81
2015,1,1,7,30,-0.6000000000000001,-1.8,22,2.9000000000000004,91.42
2015,1,1,8,30,1.2000000000000002,-1.5,127,2.8000000000000003,82.29
2015,1,1,9,30,2.9000000000000004,-1.3,279,2,73.82000000000001
2015,1,1,10,30,4.1000000000000005,-1.1,390,1.4000000000000001,68.92
2015,1,1,11,30,5,-0.8,462,1.4000000000000001,65.99
2015,1,1,12,30,5.800000000000001,-0.7000000000000001,633,1.7000000000000002,63.21
2015,1,1,13,30,6.5,-0.6000000000000001,578,1.8,60.4
2015,1,1,14,30,7,-0.7000000000000001,459,1.7000000000000002,58
2015,1,1,15,30,6.2,-0.9,293,1.5,60.63
2015,1,1,16,30,3.7,-0.8,104,1.4000000000000001,72.48
2015,1,1,17,30,1.6,-1.1,0,1.5,82.29
2015,1,1,18,30,0.9,-1.2000000000000002,0,1.7000000000000002,86.12
2015,1,1,19,30,0.4,-1.2000000000000002,0,1.9000000000000001,89.10000000000001
2015,1,1,20,30,-0.2,-1.3,0,2.2,92.53
2015,1,1,21,30,-0.8,-1.4000000000000001,0,2.5,95.45
2015,1,1,22,30,-1.4000000000000001,-1.7000000000000002,0,2.7,98.17
2015,1,1,23,30,-1.8,-1.9000000000000001,0,2.8000000000000003,99.13
2015,1,2,0,30,-2.2,-2.2,0,2.9000000000000004,99.74000000000001
2015,1,2,1,30,-2.4000000000000004,-2.6,0,2.9000000000000004,98.81
2015,1,2,2,30,-2.5,-2.9000000000000004,0,2.9000000000000004,97.36
2015,1,2,3,30,-2.4000000000000004,-3.1,0,3.2,94.94
