Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,702800,-,-,-,32.77,-96.78,-6,148,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,GHI,Dew Point,Relative Humidity,Wind Speed
2012,1,1,21,30,4.1000000000000005,0,0,74.73,2.7
2012,1,1,22,30,3.5,0,-0.4,75.84,2.8000000000000003
2012,1,1,23,30,2.9000000000000004,0,-0.8,76.56,2.8000000000000003
2012,1,2,0,30,2.2,0,-1.3,77.58,2.8000000000000003
2012,1,2,1,30,1.7000000000000002,0,-1.8,77.65,2.7
2012,1,2,2,30,1.2000000000000002,0,-2.2,78.2,2.7
2012,1,2,3,30,0.8,0,-2.4000000000000004,79.15,2.8000000000000003
2012,1,2,4,30,0.4,0,-2.5,80.97,2.9000000000000004
2012,1,2,5,30,0,0,-2.5,83.25,2.7
2012,1,2,6,30,-0.4,0,-2.6,85.18,2.6
2012,1,2,7,30,0.6000000000000001,0,-2.7,78.76,3.1
2012,1,2,8,30,3.1,152,-2.4000000000000004,67.04,3.8000000000000003
2012,1,2,9,30,5.800000000000001,338,-3.6,50.94,4.2
2012,1,2,10,30,7.7,489,-6.4,36.01,4.3
2012,1,2,11,30,9,587,-7.300000000000001,30.96,4.1000000000000005
2012,1,2,12,30,10,627,-7.4,28.6,4
2012,1,2,13,30,10.5,595,-7.1000000000000005,28.28,4.1000000000000005
2012,1,2,14,30,10.5,495,-6.6000000000000005,29.41,4.1000000000000005
2012,1,2,15,30,9.600000000000001,345,-6.1000000000000005,32.45,3.3000000000000003
2012,1,2,16,30,6.7,162,-3.4000000000000004,48.46,2
2012,1,2,17,30,4,0,-1.6,67.12,1.5
2012,1,2,18,30,3.2,0,-2.1,68.24,1.4000000000000001
2012,1,2,19,30,2.9000000000000004,0,-2.5,67.7,1.4000000000000001
2012,1,2,20,30,2.8000000000000003,0,-3.1,65.36,1.4000000000000001
2012,1,2,21,30,2.9000000000000004,0,-3.6,62.27,1.2000000000000002
2012,1,2,22,30,3.2,0,-4.3,58.050000000000004,0.9
2012,1,2,23,30,3.3000000000000003,0,-5,54.730000000000004,0.6000000000000001
2012,1,3,0,30,2.8000000000000003,0,-5.300000000000001,55.13,0.7000000000000001
2012,1,3,1,30,1.6,0,-5.300000000000001,60.2,1
2012,1,3,2,30,0.5,0,-5.2,65.79,1.2000000000000002
2012,1,3,3,30,-0.30000000000000004,0,-5.1000000000000005,69.79,1.3
2012,1,3,4,30,-0.9,0,-5.2,72.8,1.3
2012,1,3,5,30,-1.5,0,-5.1000000000000005,76.23,1.3
2012,1,3,6,30,-2,0,-5.1000000000000005,79.60000000000001,1.3
2012,1,3,7,30,-0.5,0,-4.7,73.07000000000001,1.9000000000000001
2012,1,3,8,30,2.4000000000000004,150,-3.3000000000000003,66.17,2.7
2012,1,3,9,30,5.5,332,-3,54.24,3.6
2012,1,3,10,30,8.6,482,-4.1000000000000005,40.54,4.5
2012,1,3,11,30,10.8,580,-4,35.09,4.800000000000001
2012,1,3,12,30,12.200000000000001,617,-2.9000000000000004,34.75,5
2012,1,3,13,30,13,586,-2,35.27,5.2
2012,1,3,14,30,13.200000000000001,491,-1.4000000000000001,36.35,5.2
2012,1,3,15,30,12.3,342,-1,39.69,4.800000000000001
2012,1,3,16,30,10,159,-0.2,49.17,4.2
2012,1,3,17,30,8.1,0,0.2,57.4,4.3
2012,1,3,18,30,7.300000000000001,0,0.1,60.24,4.6000000000000005
2012,1,3,19,30,6.300000000000001,0,0.30000000000000004,65.45,4.4
2012,1,3,20,30,5.4,0,0.6000000000000001,71.13,4
2012,1,3,21,30,4.6000000000000005,0,0.7000000000000001,75.87,3.9000000000000004
2012,1,3,22,30,4.1000000000000005,0,0.7000000000000001,78.69,3.9000000000000004
2012,1,3,23,30,3.6,0,0.6000000000000001,80.98,3.7
2012,1,4,0,30,3.1,0,0.5,83.14,3.5
2012,1,4,1,30,2.6,0,0.5,85.8,3.2
2012,1,4,2,30,2.1,0,0.5,88.85000000000001,2.8000000000000003
2012,1,4,3,30,1.6,0,0.5,92.18,2.5
2012,1,4,4,30,1.2000000000000002,0,0.5,95.04,2.2
2012,1,4,5,30,1,0,0.6000000000000001,96.81,2
2012,1,4,6,30,1.1,0,0.6000000000000001,96.32000000000001,1.8
2012,1,4,7,30,2.5,0,0.6000000000000001,87.15,2.1
2012,1,4,8,30,4.800000000000001,93,1.1,77.16,2.3000000000000003
2012,1,4,9,30,7.1000000000000005,251,1.4000000000000001,67.11,2.1
2012,1,4,10,30,9.3,356,1.5,58.120000000000005,2
2012,1,4,11,30,11.100000000000001,483,1.7000000000000002,52.4,2.1
2012,1,4,12,30,12.600000000000001,545,2.1,48.85,2.1
2012,1,4,13,30,13.9,568,2.7,46.800000000000004,2.1
2012,1,4,14,30,14.4,476,3.1,46.67,2.1
2012,1,4,15,30,13.5,336,3.7,51.38,1.6
2012,1,4,16,30,10.8,158,6.9,76.86,1.2000000000000002
2012,1,4,17,30,8.6,0,4.6000000000000005,75.83,1.4000000000000001
2012,1,4,18,30,7.800000000000001,0,3.9000000000000004,76.22,1.4000000000000001
2012,1,4,19,30,7.300000000000001,0,3.6,77.36,1.4000000000000001
2012,1,4,20,30,6.7,0,3.4000000000000004,79.51,1.4000000000000001
2012,1,4,21,30,5.9,0,3.3000000000000003,83.54,1.4000000000000001
2012,1,4,22,30,4.9,0,3.2,89.04,1.4000000000000001
2012,1,4,23,30,4.2,0,3.1,92.35000000000001,1.4000000000000001
2012,1,5,0,30,3.8000000000000003,0,2.8000000000000003,93.06,1.4000000000000001
2012,1,5,1,30,3.8000000000000003,0,2.4000000000000004,90.56,1.3
2012,1,5,2,30,4,0,2,86.76,1.2000000000000002
2012,1,5,3,30,4.3,0,1.7000000000000002,82.9,1
2012,1,5,4,30,4.5,0,1.4000000000000001,80.06,0.8
2012,1,5,5,30,4.3,0,1.1,79.96000000000001,0.8
2012,1,5,6,30,3.5,0,0.9,83.33,1
2012,1,5,7,30,3.9000000000000004,0,0.7000000000000001,79.88,1.3
2012,1,5,8,30,6.1000000000000005,155,1.8,74.05,1.9000000000000001
2012,1,5,9,30,8.9,341,1.6,60.410000000000004,2
2012,1,5,10,30,12.4,489,3.2,53.5,2
2012,1,5,11,30,15.5,588,3.6,44.85,2.3000000000000003
2012,1,5,12,30,16.8,624,3.5,40.980000000000004,2.4000000000000004
2012,1,5,13,30,17.400000000000002,589,3.5,39.65,2.3000000000000003
2012,1,5,14,30,17.400000000000002,495,3.5,39.51,2
2012,1,5,15,30,16.1,345,4.5,46.06,1.3
2012,1,5,16,30,13.4,163,8.700000000000001,73.05,1.1
2012,1,5,17,30,10.9,0,4.7,65.34,1.4000000000000001
2012,1,5,18,30,9.3,0,4.2,70.45,1.6
2012,1,5,19,30,8.4,0,4.2,74.71000000000001,1.7000000000000002
2012,1,5,20,30,7.9,0,4.1000000000000005,77.03,2
2012,1,5,21,30,7.7,0,4.2,78.44,2.2
2012,1,5,22,30,7.6000000000000005,0,4.5,80.60000000000001,2.5
2012,1,5,23,30,7.5,0,5.1000000000000005,84.88,2.8000000000000003
2012,1,6,0,30,7.4,0,6.1000000000000005,91.54,2.8000000000000003
2012,1,6,1,30,7.2,0,7.2,100,2.7
2012,1,6,2,30,7.300000000000001,0,7.300000000000001,100,2.6
2012,1,6,3,30,7.5,0,7.5,100,2.5
2012,1,6,4,30,7.5,0,7.5,100,2.4000000000000004
2012,1,6,5,30,7.4,0,7.4,100,2.2
2012,1,6,6,30,7.4,0,7.4,100,2.1
2012,1,6,7,30,8.700000000000001,0,8.700000000000001,100,2.8000000000000003
2012,1,6,8,30,11.200000000000001,137,9.4,88.60000000000001,3.5
2012,1,6,9,30,14,317,10.200000000000001,77.76,3.8000000000000003
2012,1,6,10,30,16.7,469,10.5,66.73,4.4
2012,1,6,11,30,18.6,570,9.3,54.68,4.800000000000001
2012,1,6,12,30,19.900000000000002,603,8.3,47.24,5.1000000000000005
2012,1,6,13,30,20.6,574,8.1,44.39,5.300000000000001
2012,1,6,14,30,20.6,480,8.200000000000001,44.88,5
2012,1,6,15,30,19.5,336,8.9,50.38,4.2
2012,1,6,16,30,17,160,9.8,62.58,3.6
2012,1,6,17,30,15.200000000000001,0,9.4,68.42,3.8000000000000003
2012,1,6,18,30,14.5,0,9.200000000000001,70.57000000000001,4.3
2012,1,6,19,30,13.8,0,9.3,74.08,4.4
2012,1,6,20,30,13.200000000000001,0,9.4,77.77,4.4
2012,1,6,21,30,12.8,0,9.600000000000001,81.07000000000001,4.5
2012,1,6,22,30,12.200000000000001,0,10,86.21000000000001,4.3
2012,1,6,23,30,11,0,10.200000000000001,94.62,3.6
2012,1,7,0,30,9.700000000000001,0,9.700000000000001,100,2.8000000000000003
2012,1,7,1,30,8.6,0,8.6,100,2.1
2012,1,7,2,30,7.6000000000000005,0,7.6000000000000005,100,1.8
2012,1,7,3,30,6.6000000000000005,0,6.6000000000000005,100,1.6
2012,1,7,4,30,5.7,0,5.7,100,1.9000000000000001
2012,1,7,5,30,5.2,0,5.2,100,2.5
2012,1,7,6,30,5,0,5,100,3
2012,1,7,7,30,5.5,0,4.5,93.09,3.5
2012,1,7,8,30,7.1000000000000005,81,4.4,83.22,3.8000000000000003
2012,1,7,9,30,9.200000000000001,185,5.1000000000000005,75.78,3.7
2012,1,7,10,30,11.200000000000001,270,6.300000000000001,71.65,3.3000000000000003
2012,1,7,11,30,12.9,523,7.2,68.49,3
2012,1,7,12,30,14.3,421,8,65.9,2.7
2012,1,7,13,30,15.100000000000001,571,8.6,64.96000000000001,2.4000000000000004
2012,1,7,14,30,15.200000000000001,480,8.8,65.79,2.2
2012,1,7,15,30,14.5,334,8.9,69.28,1.7000000000000002
2012,1,7,16,30,12.5,158,9.8,83.89,1.1
2012,1,7,17,30,10.700000000000001,0,8.700000000000001,87.66,1
2012,1,7,18,30,10,0,8.3,89.06,1.1
2012,1,7,19,30,9.3,0,8.200000000000001,93.15,1.1
2012,1,7,20,30,8.9,0,8.200000000000001,95.48,1
2012,1,7,21,30,8.700000000000001,0,8.200000000000001,96.59,0.9
2012,1,7,22,30,8.5,0,8.200000000000001,97.77,0.8
2012,1,7,23,30,8.3,0,8.1,98.84,0.7000000000000001
2012,1,8,0,30,8.200000000000001,0,8.1,99.34,0.7000000000000001
2012,1,8,1,30,7.9,0,7.9,100,0.6000000000000001
2012,1,8,2,30,7.6000000000000005,0,7.6000000000000005,100,0.6000000000000001
2012,1,8,3,30,7.300000000000001,0,7.300000000000001,100,0.6000000000000001
2012,1,8,4,30,7.1000000000000005,0,7.1000000000000005,100,0.6000000000000001
2012,1,8,5,30,6.800000000000001,0,6.800000000000001,100,0.5
2012,1,8,6,30,6.800000000000001,0,6.800000000000001,100,0.6000000000000001
2012,1,8,7,30,7.2,0,6.9,98.23,1
2012,1,8,8,30,8.1,43,6.9,92.2,1.4000000000000001
2012,1,8,9,30,9.9,100,7.4,84.47,1.4000000000000001
2012,1,8,10,30,12.3,292,8.1,75.5,1.3
2012,1,8,11,30,13.8,353,8.5,70.15,1.3
2012,1,8,12,30,14.3,439,8.700000000000001,68.84,1.5
2012,1,8,13,30,14.100000000000001,260,8.700000000000001,70.05,1.7000000000000002
2012,1,8,14,30,13.600000000000001,320,8.8,72.97,1.8
2012,1,8,15,30,12.8,22,9.4,79.76,1.6
2012,1,8,16,30,11.600000000000001,47,10,90,1.7000000000000002
2012,1,8,17,30,11,0,9.5,90.33,2.4000000000000004
2012,1,8,18,30,10.600000000000001,0,9.200000000000001,91.23,3
2012,1,8,19,30,10.200000000000001,0,9,92.35000000000001,3.4000000000000004
2012,1,8,20,30,9.700000000000001,0,8.8,93.82000000000001,3.6
2012,1,8,21,30,9.3,0,8.4,94.18,3.8000000000000003
2012,1,8,22,30,8.9,0,8.1,94.73,3.8000000000000003
2012,1,8,23,30,8.6,0,7.800000000000001,94.59,3.7
2012,1,9,0,30,8.6,0,7.7,93.9,3.8000000000000003
2012,1,9,1,30,8.6,0,7.800000000000001,94.66,4.3
2012,1,9,2,30,8.4,0,7.800000000000001,96.26,4.6000000000000005
2012,1,9,3,30,8.1,0,7.7,97.21000000000001,4.7
2012,1,9,4,30,7.6000000000000005,0,7.300000000000001,97.76,4.800000000000001
2012,1,9,5,30,7.1000000000000005,0,6.7,97.58,4.800000000000001
2012,1,9,6,30,6.800000000000001,0,6.4,97.03,4.7
2012,1,9,7,30,6.9,0,6.1000000000000005,94.79,5.2
2012,1,9,8,30,7.800000000000001,14,6.5,91.64,5.2
2012,1,9,9,30,8.6,93,7.2,91.12,4.800000000000001
2012,1,9,10,30,8.8,138,7.4,91.12,5.1000000000000005
2012,1,9,11,30,8.5,76,7.300000000000001,92.23,5.6000000000000005
2012,1,9,12,30,8.200000000000001,82,6.6000000000000005,89.89,5.9
2012,1,9,13,30,8,88,6.2,88.54,5
2012,1,9,14,30,7.7,69,6.1000000000000005,89.55,4.5
2012,1,9,15,30,7.6000000000000005,142,6.2,90.77,5
2012,1,9,16,30,7.5,49,6.2,91.45,4.800000000000001
2012,1,9,17,30,7.300000000000001,13,6.1000000000000005,92.31,4
2012,1,9,18,30,7.2,0,6.1000000000000005,92.54,3.7
2012,1,9,19,30,7.1000000000000005,0,6,92.62,3.7
2012,1,9,20,30,7,0,5.9,92.61,3.4000000000000004
2012,1,9,21,30,7,0,5.800000000000001,92.13,2.8000000000000003
2012,1,9,22,30,7,0,6,93.35000000000001,2.2
2012,1,9,23,30,6.800000000000001,0,6.1000000000000005,94.97,2.3000000000000003
2012,1,10,0,30,6.6000000000000005,0,5.9,95.32000000000001,2.5
2012,1,10,1,30,6.4,0,5.7,95.60000000000001,2.5
2012,1,10,2,30,6.2,0,5.6000000000000005,95.64,2.6
2012,1,10,3,30,5.9,0,5.300000000000001,95.64,2.8000000000000003
2012,1,10,4,30,5.6000000000000005,0,4.9,95.39,2.9000000000000004
2012,1,10,5,30,5.300000000000001,0,4.6000000000000005,95.08,3.1
2012,1,10,6,30,4.800000000000001,0,4.2,95.67,3.3000000000000003
2012,1,10,7,30,4.6000000000000005,0,3.7,93.62,3.7
2012,1,10,8,30,5,134,3.3000000000000003,88.9,4.3
2012,1,10,9,30,5.7,35,3.3000000000000003,84.26,4.5
2012,1,10,10,30,6.9,47,3.4000000000000004,78.41,4.2
2012,1,10,11,30,8.6,89,4.1000000000000005,73.09,4.1000000000000005
2012,1,10,12,30,9.4,147,4.800000000000001,72.75,4.5
2012,1,10,13,30,8.8,96,4.800000000000001,75.75,4.7
2012,1,10,14,30,8,41,4.6000000000000005,78.85000000000001,4.6000000000000005
2012,1,10,15,30,7.6000000000000005,43,4.4,80.33,4.5
2012,1,10,16,30,6.9,70,4.3,83.64,4
2012,1,10,17,30,6,4,4.2,88.4,3.5
2012,1,10,18,30,5.4,0,4,90.85000000000001,3.2
2012,1,10,19,30,4.9,0,3.9000000000000004,93.06,2.8000000000000003
2012,1,10,20,30,4.7,0,3.7,93.36,2.5
2012,1,10,21,30,5,0,3.8000000000000003,91.68,2.6
2012,1,10,22,30,5.2,0,3.9000000000000004,91.15,2.3000000000000003
2012,1,10,23,30,4.800000000000001,0,3.9000000000000004,93.72,1.9000000000000001
2012,1,11,0,30,4.1000000000000005,0,3.3000000000000003,94.75,1.6
2012,1,11,1,30,3.5,0,2.7,94.62,1.7000000000000002
2012,1,11,2,30,3,0,2.1,93.66,1.9000000000000001
2012,1,11,3,30,2.6,0,1.3,91.27,2
2012,1,11,4,30,2,0,0.6000000000000001,90.53,2
2012,1,11,5,30,1.5,0,0,89.97,1.9000000000000001
2012,1,11,6,30,1,0,-0.4,90.55,1.7000000000000002
2012,1,11,7,30,2.2,0,-0.4,82.91,2
2012,1,11,8,30,4.6000000000000005,153,0.9,76.86,1.9000000000000001
2012,1,11,9,30,7.300000000000001,339,2.2,69.9,1.5
2012,1,11,10,30,10.9,490,4.2,63.14,1.9000000000000001
2012,1,11,11,30,13.9,591,4.6000000000000005,53.410000000000004,2.7
2012,1,11,12,30,15.9,629,5.300000000000001,49.26,3.2
2012,1,11,13,30,17.1,601,5.9,47.77,3.2
2012,1,11,14,30,17.6,507,6.6000000000000005,48.480000000000004,2.9000000000000004
2012,1,11,15,30,16.400000000000002,357,7.7,56.56,2
2012,1,11,16,30,13.700000000000001,144,10.5,80.98,1.6
2012,1,11,17,30,11.600000000000001,8,8.1,79.22,3.2
2012,1,11,18,30,10.5,0,6.800000000000001,77.65,5.5
2012,1,11,19,30,9.1,0,5.7,79.46000000000001,7.4
2012,1,11,20,30,7.5,0,3.9000000000000004,78.04,8.4
2012,1,11,21,30,6,0,2.1,76.19,8.4
2012,1,11,22,30,4.5,0,0.9,77.21000000000001,8.200000000000001
2012,1,11,23,30,3.1,0,-0.30000000000000004,78.14,7.9
2012,1,12,0,30,2.1,0,-1.5,77.14,7.7
2012,1,12,1,30,1.3,0,-2.7,74.61,7.4
2012,1,12,2,30,0.5,0,-4.1000000000000005,71.07000000000001,6.9
2012,1,12,3,30,-0.1,0,-5.7,65.95,6.4
2012,1,12,4,30,-0.7000000000000001,0,-7.1000000000000005,61.89,6
2012,1,12,5,30,-1.3,0,-8.200000000000001,59.620000000000005,5.4
2012,1,12,6,30,-2,0,-8.700000000000001,60.22,4.800000000000001
2012,1,12,7,30,-1.7000000000000002,0,-8.8,58.24,4.7
2012,1,12,8,30,-0.30000000000000004,163,-9.3,50.730000000000004,5.4
2012,1,12,9,30,1,355,-11.8,37.96,6
2012,1,12,10,30,2.2,513,-12.8,31.96,6.2
2012,1,12,11,30,3.2,618,-12.8,29.8,6.2
2012,1,12,12,30,4.1000000000000005,659,-12.4,28.95,6.2
2012,1,12,13,30,4.6000000000000005,631,-11.9,28.990000000000002,6.2
2012,1,12,14,30,4.7,537,-11.700000000000001,29.45,6.1000000000000005
2012,1,12,15,30,4.3,277,-11.4,30.830000000000002,5.300000000000001
2012,1,12,16,30,2.4000000000000004,198,-10.600000000000001,37.76,3.5
2012,1,12,17,30,0.2,21,-7.4,56.68,2
2012,1,12,18,30,-0.8,0,-6.6000000000000005,64.63,1.7000000000000002
2012,1,12,19,30,-1.4000000000000001,0,-6.6000000000000005,67.87,1.5
2012,1,12,20,30,-2,0,-6.9,69.03,1.5
2012,1,12,21,30,-2.5,0,-7.4,69.18,1.4000000000000001
2012,1,12,22,30,-2.8000000000000003,0,-7.800000000000001,68.57000000000001,1.4000000000000001
2012,1,12,23,30,-2.8000000000000003,0,-8.1,66.8,1.3
2012,1,13,0,30,-2.4000000000000004,0,-7.800000000000001,66.49,1.2000000000000002
2012,1,13,1,30,-1.9000000000000001,0,-6.800000000000001,69.39,1.2000000000000002
2012,1,13,2,30,-1.7000000000000002,0,-6.2,71.14,1.2000000000000002
2012,1,13,3,30,-1.5,0,-6,71.47,1.2000000000000002
2012,1,13,4,30,-1.5,0,-5.7,72.94,1.2000000000000002
2012,1,13,5,30,-1.5,0,-5.5,74.11,1.2000000000000002
2012,1,13,6,30,-1.5,0,-5.4,74.83,1.1
2012,1,13,7,30,-0.5,0,-4.9,72.15,1.1
2012,1,13,8,30,1.2000000000000002,70,-4.6000000000000005,65.33,0.9
2012,1,13,9,30,3.5,208,-5.300000000000001,52.51,0.8
2012,1,13,10,30,7,409,-5,42.03,1.5
2012,1,13,11,30,10.100000000000001,606,-6.800000000000001,29.7,2.5
2012,1,13,12,30,11.700000000000001,646,-6.300000000000001,27.95,3
2012,1,13,13,30,12.4,619,-5.2,28.96,3.2
2012,1,13,14,30,12.600000000000001,524,-4.2,30.76,3.1
2012,1,13,15,30,11.5,376,-3.4000000000000004,35.01,2.2
2012,1,13,16,30,8.5,191,2.3000000000000003,65.08,1.4000000000000001
2012,1,13,17,30,5.800000000000001,20,0.30000000000000004,67.64,1.5
2012,1,13,18,30,4.7,0,-0.6000000000000001,68.41,1.7000000000000002
2012,1,13,19,30,4.1000000000000005,0,-0.9,69.91,2
2012,1,13,20,30,3.8000000000000003,0,-1.3,69.27,2.5
2012,1,13,21,30,3.6,0,-1.8,67.6,3
2012,1,13,22,30,3.3000000000000003,0,-2.4000000000000004,66.45,3.6
2012,1,13,23,30,2.9000000000000004,0,-2.7,66.53,4
2012,1,14,0,30,2.3000000000000003,0,-2.8000000000000003,68.89,4.1000000000000005
2012,1,14,1,30,1.7000000000000002,0,-2.7,72.63,4.1000000000000005
2012,1,14,2,30,1,0,-2.5,77.62,3.6
2012,1,14,3,30,0.5,0,-2.2,82.27,3.2
2012,1,14,4,30,0.2,0,-1.9000000000000001,85.56,3
2012,1,14,5,30,-0.1,0,-1.8,88.37,2.9000000000000004
2012,1,14,6,30,-0.2,0,-1.7000000000000002,89.4,3
2012,1,14,7,30,0.9,0,-1.6,83.35000000000001,3.6
2012,1,14,8,30,3.5,161,-1,72.46000000000001,3.8000000000000003
2012,1,14,9,30,6.9,353,0,61.63,3.1
2012,1,14,10,30,10.8,511,1.6,53.160000000000004,2.8000000000000003
2012,1,14,11,30,14,611,2,44.06,2.9000000000000004
2012,1,14,12,30,15.9,652,1.5,37.62,2.7
2012,1,14,13,30,16.900000000000002,620,1.2000000000000002,34.67,2.4000000000000004
2012,1,14,14,30,17,529,1.3,34.63,2.1
2012,1,14,15,30,15.9,381,3,42.1,1.4000000000000001
2012,1,14,16,30,14.100000000000001,197,7.5,64.44,0.7000000000000001
2012,1,14,17,30,12.700000000000001,22,2.3000000000000003,49.18,0.6000000000000001
2012,1,14,18,30,11.3,0,1.4000000000000001,50.46,0.9
2012,1,14,19,30,9.1,0,1.7000000000000002,59.78,1.4000000000000001
2012,1,14,20,30,7.1000000000000005,0,2.1,70.58,1.8
2012,1,14,21,30,5.9,0,2.4000000000000004,78.04,2.2
2012,1,14,22,30,5.2,0,2.4000000000000004,81.99,2.6
2012,1,14,23,30,4.4,0,2.2,85.88,2.8000000000000003
2012,1,15,0,30,3.6,0,2,89.45,2.8000000000000003
2012,1,15,1,30,2.7,0,1.8,94.11,2.7
2012,1,15,2,30,1.9000000000000001,0,1.7000000000000002,98.9,2.5
2012,1,15,3,30,1.3,0,1.3,100,2.3000000000000003
2012,1,15,4,30,0.9,0,0.9,100,2.2
2012,1,15,5,30,0.8,0,0.8,100,2.3000000000000003
2012,1,15,6,30,0.8,0,0.7000000000000001,99.12,2.5
2012,1,15,7,30,2,0,0.2,87.92,3.1
2012,1,15,8,30,4.3,159,0.4,75.61,3.5
2012,1,15,9,30,7.4,268,1.1,64.48,3.6
2012,1,15,10,30,11.3,446,2.5,54.82,4.4
2012,1,15,11,30,14.600000000000001,597,3.1,45.93,5.6000000000000005
2012,1,15,12,30,16.1,632,3.6,43.28,6.2
2012,1,15,13,30,16.7,422,4.2,43.39,6.4
2012,1,15,14,30,16.8,159,5,45.49,6.2
2012,1,15,15,30,16,198,6,51.38,5.7
2012,1,15,16,30,14.5,182,7,60.89,5.4
2012,1,15,17,30,13.3,10,7.5,67.94,5.5
2012,1,15,18,30,13,0,8.1,72.03,5.9
2012,1,15,19,30,12.9,0,8.9,76.65,6
2012,1,15,20,30,12.700000000000001,0,9.8,82.74,5.7
2012,1,15,21,30,12.5,0,10.700000000000001,88.67,5.4
2012,1,15,22,30,12.4,0,11.4,93.88,5.300000000000001
2012,1,15,23,30,12.5,0,12.100000000000001,97.62,5.5
2012,1,16,0,30,12.700000000000001,0,12.5,98.56,5.800000000000001
2012,1,16,1,30,13,0,12.600000000000001,97.16,6.5
2012,1,16,2,30,13.4,0,12.700000000000001,95.58,6.800000000000001
2012,1,16,3,30,13.5,0,12.9,96.19,6.2
2012,1,16,4,30,13.4,0,13.100000000000001,97.84,5.2
2012,1,16,5,30,13.200000000000001,0,13.100000000000001,99.56,4.5
2012,1,16,6,30,13.3,0,13.200000000000001,99.34,4.4
2012,1,16,7,30,14.100000000000001,0,13.4,95.53,4.6000000000000005
2012,1,16,8,30,15.700000000000001,25,13.9,89.29,5.2
2012,1,16,9,30,17.7,41,14.9,83.86,6.1000000000000005
